F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
307200,307200000,4,24.654832347140037,0.04,42.0
307200,384000000,1,21.753317380900587,0.11,42.0
307200,384000000,2,23.83222116301239,0.07,42.0
307200,384000000,3,23.607176581680832,0.05,42.0
307200,384000000,4,24.654832347140037,0.04,42.0
307200,460800000,1,21.753317380900587,0.11,42.0
307200,460800000,2,23.83222116301239,0.07,42.0
307200,460800000,3,23.607176581680832,0.05,42.0
307200,460800000,4,24.654832347140037,0.04,42.0
307200,537600000,1,21.753317380900587,0.11,42.0
307200,537600000,2,23.83222116301239,0.07,42.0
307200,537600000,3,23.607176581680832,0.05,42.0
307200,537600000,4,24.654832347140037,0.04,42.0
307200,614400000,1,21.753317380900587,0.11,42.0
307200,614400000,2,23.83222116301239,0.07,42.0
307200,614400000,3,23.607176581680832,0.05,42.0
307200,614400000,4,24.654832347140037,0.04,42.0
307200,691200000,1,21.753317380900587,0.11,76.0
307200,691200000,2,23.83222116301239,0.07,76.0
307200,691200000,3,23.607176581680832,0.05,76.0
307200,691200000,4,24.654832347140037,0.04,76.0
307200,768000000,1,21.753317380900587,0.11,85.0
307200,768000000,2,23.83222116301239,0.07,85.0
307200,768000000,3,23.607176581680832,0.05,85.0
307200,768000000,4,24.654832347140037,0.04,85.0
307200,844800000,1,21.753317380900587,0.11,85.0
307200,844800000,2,23.83222116301239,0.07,85.0
307200,844800000,3,23.607176581680832,0.05,85.0
307200,844800000,4,24.654832347140037,0.04,85.0
307200,921600000,1,21.753317380900587,0.11,127.0
307200,921600000,2,23.83222116301239,0.07,127.0
307200,921600000,3,23.607176581680832,0.05,127.0
307200,921600000,4,24.654832347140037,0.04,127.0
403200,76800000,1,30.57169061449098,0.11,6.0
403200,76800000,2,32.40440699935191,0.07,6.0
403200,76800000,3,32.98153034300792,0.05,6.0
403200,76800000,4,33.3889816360601,0.04,6.0
403200,153600000,1,30.57169061449098,0.11,32.0
403200,153600000,2,32.40440699935191,0.07,32.0
403200,153600000,3,32.98153034300792,0.05,32.0
403200,153600000,4,33.3889816360601,0.04,32.0
403200,230400000,1,30.57169061449098,0.11,37.0
403200,230400000,2,32.40440699935191,0.07,37.0
403200,230400000,3,32.98153034300792,0.05,37.0
403200,230400000,4,33.3889816360601,0.04,37.0
403200,307200000,1,30.57169061449098,0.11,42.0
403200,307200000,2,32.40440699935191,0.07,42.0
403200,307200000,3,32.98153034300792,0.05,42.0
403200,307200000,4,33.3889816360601,0.04,42.0
403200,384000000,1,30.57169061449098,0.11,42.0
403200,384000000,2,32.40440699935191,0.07,42.0
403200,384000000,3,32.98153034300792,0.05,42.0
403200,384000000,4,33.3889816360601,0.04,42.0
403200,460800000,1,30.57169061449098,0.11,42.0
403200,460800000,2,32.40440699935191,0.07,42.0
403200,460800000,3,32.98153034300792,0.05,42.0
403200,460800000,4,33.3889816360601,0.04,42.0
403200,537600000,1,30.57169061449098,0.11,42.0
403200,537600000,2,32.40440699935191,0.07,42.0
403200,537600000,3,32.98153034300792,0.05,42.0
403200,537600000,4,33.3889816360601,0.04,42.0
403200,614400000,1,30.57169061449098,0.11,42.0
403200,614400000,2,32.40440699935191,0.07,42.0
403200,614400000,3,32.98153034300792,0.05,42.0
403200,614400000,4,33.3889816360601,0.04,42.0
403200,691200000,1,30.57169061449098,0.11,76.0
403200,691200000,2,32.40440699935191,0.07,76.0
403200,691200000,3,32.98153034300792,0.05,76.0
403200,691200000,4,33.3889816360601,0.04,76.0
403200,768000000,1,30.57169061449098,0.11,85.0
403200,768000000,2,32.40440699935191,0.07,85.0
403200,768000000,3,32.98153034300792,0.05,85.0
403200,768000000,4,33.3889816360601,0.04,85.0
403200,844800000,1,30.57169061449098,0.11,85.0
403200,844800000,2,32.40440699935191,0.07,85.0
403200,844800000,3,32.98153034300792,0.05,85.0
403200,844800000,4,33.3889816360601,0.04,85.0
403200,921600000,1,30.57169061449098,0.11,127.0
403200,921600000,2,32.40440699935191,0.07,127.0
403200,921600000,3,32.98153034300792,0.05,127.0
403200,921600000,4,33.3889816360601,0.04,127.0
518400,76800000,1,39.15426781519186,0.11,6.0
518400,76800000,2,41.45936981757877,0.07,6.0
518400,76800000,3,42.3908435777872,0.05,6.0
518400,76800000,4,42.75331338178709,0.04,6.0
518400,153600000,1,39.15426781519186,0.11,32.0
518400,153600000,2,41.45936981757877,0.07,32.0
518400,153600000,3,42.3908435777872,0.05,32.0
518400,153600000,4,42.75331338178709,0.04,32.0
518400,230400000,1,39.15426781519186,0.11,37.0
518400,230400000,2,41.45936981757877,0.07,37.0
518400,230400000,3,42.3908435777872,0.05,37.0
518400,230400000,4,42.75331338178709,0.04,37.0
518400,307200000,1,39.15426781519186,0.11,42.0
518400,307200000,2,41.45936981757877,0.07,42.0
518400,307200000,3,42.3908435777872,0.05,42.0
518400,307200000,4,42.75331338178709,0.04,42.0
518400,384000000,1,39.15426781519186,0.11,42.0
518400,384000000,2,41.45936981757877,0.07,42.0
518400,384000000,3,42.3908435777872,0.05,42.0
518400,384000000,4,42.75331338178709,0.04,42.0
518400,460800000,1,39.15426781519186,0.11,42.0
518400,460800000,2,41.45936981757877,0.07,42.0
518400,460800000,3,42.3908435777872,0.05,42.0
518400,460800000,4,42.75331338178709,0.04,42.0
518400,537600000,1,39.15426781519186,0.11,42.0
518400,537600000,2,41.45936981757877,0.07,42.0
518400,537600000,3,42.3908435777872,0.05,42.0
518400,537600000,4,42.75331338178709,0.04,42.0
518400,614400000,1,39.15426781519186,0.11,42.0
518400,614400000,2,41.45936981757877,0.07,42.0
518400,614400000,3,42.3908435777872,0.05,42.0
518400,614400000,4,42.75331338178709,0.04,42.0
518400,691200000,1,39.15426781519186,0.11,76.0
518400,691200000,2,41.45936981757877,0.07,76.0
518400,691200000,3,42.3908435777872,0.05,76.0
518400,691200000,4,42.75331338178709,0.04,76.0
518400,768000000,1,39.15426781519186,0.11,85.0
518400,768000000,2,41.45936981757877,0.07,85.0
518400,768000000,3,42.3908435777872,0.05,85.0
518400,768000000,4,42.75331338178709,0.04,85.0
518400,844800000,1,39.15426781519186,0.11,85.0
518400,844800000,2,41.45936981757877,0.07,85.0
518400,844800000,3,42.3908435777872,0.05,85.0
518400,844800000,4,42.75331338178709,0.04,85.0
518400,921600000,1,39.15426781519186,0.11,127.0
518400,921600000,2,41.45936981757877,0.07,127.0
518400,921600000,3,42.3908435777872,0.05,127.0
518400,921600000,4,42.75331338178709,0.04,127.0
614400,76800000,1,46.468401486988846,0.11,6.0
614400,76800000,2,49.529470034670624,0.07,6.0
614400,76800000,3,50.30181086519115,0.05,6.0
614400,76800000,4,51.36106831022086,0.04,6.0
614400,153600000,1,46.468401486988846,0.11,32.0
614400,153600000,2,49.529470034670624,0.07,32.0
614400,153600000,3,50.30181086519115,0.05,32.0
614400,153600000,4,51.36106831022086,0.04,32.0
614400,230400000,1,46.468401486988846,0.11,37.0
614400,230400000,2,49.529470034670624,0.07,37.0
614400,230400000,3,50.30181086519115,0.05,37.0
614400,230400000,4,51.36106831022086,0.04,37.0
614400,307200000,1,46.468401486988846,0.11,42.0
614400,307200000,2,49.529470034670624,0.07,42.0
614400,307200000,3,50.30181086519115,0.05,42.0
614400,307200000,4,51.36106831022086,0.04,42.0
614400,384000000,1,46.468401486988846,0.11,42.0
614400,384000000,2,49.529470034670624,0.07,42.0
614400,384000000,3,50.30181086519115,0.05,42.0
614400,384000000,4,51.36106831022086,0.04,42.0
614400,460800000,1,46.468401486988846,0.11,42.0
614400,460800000,2,49.529470034670624,0.07,42.0
614400,460800000,3,50.30181086519115,0.05,42.0
614400,460800000,4,51.36106831022086,0.04,42.0
614400,537600000,1,46.468401486988846,0.11,42.0
614400,537600000,2,49.529470034670624,0.07,42.0
614400,537600000,3,50.30181086519115,0.05,42.0
614400,537600000,4,51.36106831022086,0.04,42.0
614400,614400000,1,46.468401486988846,0.11,42.0
614400,614400000,2,49.529470034670624,0.07,42.0
614400,614400000,3,50.30181086519115,0.05,42.0
614400,614400000,4,51.36106831022086,0.04,42.0
614400,691200000,1,46.468401486988846,0.11,76.0
614400,691200000,2,49.529470034670624,0.07,76.0
614400,691200000,3,50.30181086519115,0.05,76.0
614400,691200000,4,51.36106831022086,0.04,76.0
614400,768000000,1,46.468401486988846,0.11,85.0
614400,768000000,2,49.529470034670624,0.07,85.0
614400,768000000,3,50.30181086519115,0.05,85.0
614400,768000000,4,51.36106831022086,0.04,85.0
614400,844800000,1,46.468401486988846,0.11,85.0
614400,844800000,2,49.529470034670624,0.07,85.0
614400,844800000,3,50.30181086519115,0.05,85.0
614400,844800000,4,51.36106831022086,0.04,85.0
614400,921600000,1,46.468401486988846,0.11,127.0
614400,921600000,2,49.529470034670624,0.07,127.0
614400,921600000,3,50.30181086519115,0.05,127.0
614400,921600000,4,51.36106831022086,0.04,127.0
710400,76800000,1,51.733057423693744,0.11,6.0
710400,76800000,2,55.95970900951315,0.08,6.0
710400,76800000,3,56.94760820045558,0.06,6.0
710400,76800000,4,49.01960784313726,0.05,6.0
710400,153600000,1,51.733057423693744,0.11,32.0
710400,153600000,2,55.95970900951315,0.08,32.0
710400,153600000,3,56.94760820045558,0.06,32.0
710400,153600000,4,49.01960784313726,0.05,32.0
710400,230400000,1,51.733057423693744,0.11,37.0
710400,230400000,2,55.95970900951315,0.08,37.0
710400,230400000,3,56.94760820045558,0.06,37.0
710400,230400000,4,49.01960784313726,0.05,37.0
710400,307200000,1,51.733057423693744,0.11,42.0
710400,307200000,2,55.95970900951315,0.08,42.0
710400,307200000,3,56.94760820045558,0.06,42.0
710400,307200000,4,49.01960784313726,0.05,42.0
710400,384000000,1,51.733057423693744,0.11,42.0
710400,384000000,2,55.95970900951315,0.08,42.0
710400,384000000,3,56.94760820045558,0.06,42.0
710400,384000000,4,49.01960784313726,0.05,42.0
710400,460800000,1,51.733057423693744,0.11,42.0
710400,460800000,2,55.95970900951315,0.08,42.0
710400,460800000,3,56.94760820045558,0.06,42.0
710400,460800000,4,49.01960784313726,0.05,42.0
710400,537600000,1,51.733057423693744,0.11,42.0
710400,537600000,2,55.95970900951315,0.08,42.0
710400,537600000,3,56.94760820045558,0.06,42.0
710400,537600000,4,49.01960784313726,0.05,42.0
710400,614400000,1,51.733057423693744,0.11,42.0
710400,614400000,2,55.95970900951315,0.08,42.0
710400,614400000,3,56.94760820045558,0.06,42.0
710400,614400000,4,49.01960784313726,0.05,42.0
710400,691200000,1,51.733057423693744,0.11,76.0
710400,691200000,2,55.95970900951315,0.08,76.0
710400,691200000,3,56.94760820045558,0.06,76.0
710400,691200000,4,49.01960784313726,0.05,76.0
710400,768000000,1,51.733057423693744,0.11,85.0
710400,768000000,2,55.95970900951315,0.08,85.0
710400,768000000,3,56.94760820045558,0.06,85.0
710400,768000000,4,49.01960784313726,0.05,85.0
710400,844800000,1,51.733057423693744,0.11,85.0
710400,844800000,2,55.95970900951315,0.08,85.0
710400,844800000,3,56.94760820045558,0.06,85.0
710400,844800000,4,49.01960784313726,0.05,85.0
710400,921600000,1,51.733057423693744,0.11,127.0
710400,921600000,2,55.95970900951315,0.08,127.0
710400,921600000,3,56.94760820045558,0.06,127.0
710400,921600000,4,49.01960784313726,0.05,127.0
825600,76800000,1,62.65664160401002,0.11,6.0
825600,76800000,2,66.09385327164573,0.07,6.0
825600,76800000,3,68.07351940095303,0.05,6.0
825600,76800000,4,68.7757909215956,0.04,6.0
825600,153600000,1,62.65664160401002,0.11,32.0
825600,153600000,2,66.09385327164573,0.07,32.0
825600,153600000,3,68.07351940095303,0.05,32.0
825600,153600000,4,68.7757909215956,0.04,32.0
825600,230400000,1,62.65664160401002,0.11,37.0
825600,230400000,2,66.09385327164573,0.07,37.0
825600,230400000,3,68.07351940095303,0.05,37.0
825600,230400000,4,68.7757909215956,0.04,37.0
825600,307200000,1,62.65664160401002,0.11,42.0
825600,307200000,2,66.09385327164573,0.07,42.0
825600,307200000,3,68.07351940095303,0.05,42.0
825600,307200000,4,68.7757909215956,0.04,42.0
825600,384000000,1,62.65664160401002,0.11,42.0
825600,384000000,2,66.09385327164573,0.07,42.0
825600,384000000,3,68.07351940095303,0.05,42.0
825600,384000000,4,68.7757909215956,0.04,42.0
825600,460800000,1,62.65664160401002,0.11,42.0
825600,460800000,2,66.09385327164573,0.07,42.0
825600,460800000,3,68.07351940095303,0.05,42.0
825600,460800000,4,68.7757909215956,0.04,42.0
825600,537600000,1,62.65664160401002,0.11,42.0
825600,537600000,2,66.09385327164573,0.07,42.0
825600,537600000,3,68.07351940095303,0.05,42.0
825600,537600000,4,68.7757909215956,0.04,42.0
825600,614400000,1,62.65664160401002,0.11,42.0
825600,614400000,2,66.09385327164573,0.07,42.0
825600,614400000,3,68.07351940095303,0.05,42.0
825600,614400000,4,68.7757909215956,0.04,42.0
825600,691200000,1,62.65664160401002,0.11,76.0
825600,691200000,2,66.09385327164573,0.07,76.0
825600,691200000,3,68.07351940095303,0.05,76.0
825600,691200000,4,68.7757909215956,0.04,76.0
825600,768000000,1,62.65664160401002,0.11,85.0
825600,768000000,2,66.09385327164573,0.07,85.0
825600,768000000,3,68.07351940095303,0.05,85.0
825600,768000000,4,68.7757909215956,0.04,85.0
825600,844800000,1,62.65664160401002,0.11,85.0
825600,844800000,2,66.09385327164573,0.07,85.0
825600,844800000,3,68.07351940095303,0.05,85.0
825600,844800000,4,68.7757909215956,0.04,85.0
825600,921600000,1,62.65664160401002,0.11,127.0
825600,921600000,2,66.09385327164573,0.07,127.0
825600,921600000,3,68.07351940095303,0.05,127.0
825600,921600000,4,68.7757909215956,0.04,127.0
921600,76800000,1,68.3526999316473,0.12,6.0
921600,76800000,2,73.58351729212656,0.07,6.0
921600,76800000,3,75.07507507507508,0.05,6.0
921600,76800000,4,76.16146230007615,0.04,6.0
921600,153600000,1,68.3526999316473,0.12,32.0
921600,153600000,2,73.58351729212656,0.07,32.0
921600,153600000,3,75.07507507507508,0.05,32.0
921600,153600000,4,76.16146230007615,0.04,32.0
921600,230400000,1,68.3526999316473,0.12,37.0
921600,230400000,2,73.58351729212656,0.07,37.0
921600,230400000,3,75.07507507507508,0.05,37.0
921600,230400000,4,76.16146230007615,0.04,37.0
921600,307200000,1,68.3526999316473,0.12,42.0
921600,307200000,2,73.58351729212656,0.07,42.0
921600,307200000,3,75.07507507507508,0.05,42.0
921600,307200000,4,76.16146230007615,0.04,42.0
921600,384000000,1,68.3526999316473,0.12,42.0
921600,384000000,2,73.58351729212656,0.07,42.0
921600,384000000,3,75.07507507507508,0.05,42.0
921600,384000000,4,76.16146230007615,0.04,42.0
921600,460800000,1,68.3526999316473,0.12,42.0
921600,460800000,2,73.58351729212656,0.07,42.0
921600,460800000,3,75.07507507507508,0.05,42.0
921600,460800000,4,76.16146230007615,0.04,42.0
921600,537600000,1,68.3526999316473,0.12,42.0
921600,537600000,2,73.58351729212656,0.07,42.0
921600,537600000,3,75.07507507507508,0.05,42.0
921600,537600000,4,76.16146230007615,0.04,42.0
921600,614400000,1,68.3526999316473,0.12,42.0
921600,614400000,2,73.58351729212656,0.07,42.0
921600,614400000,3,75.07507507507508,0.05,42.0
921600,614400000,4,76.16146230007615,0.04,42.0
921600,691200000,1,68.3526999316473,0.12,76.0
921600,691200000,2,73.58351729212656,0.07,76.0
921600,691200000,3,75.07507507507508,0.05,76.0
921600,691200000,4,76.16146230007615,0.04,76.0
921600,768000000,1,68.3526999316473,0.12,85.0
921600,768000000,2,73.58351729212656,0.07,85.0
921600,768000000,3,75.07507507507508,0.05,85.0
921600,768000000,4,76.16146230007615,0.04,85.0
921600,844800000,1,68.3526999316473,0.12,85.0
921600,844800000,2,73.58351729212656,0.07,85.0
921600,844800000,3,75.07507507507508,0.05,85.0
921600,844800000,4,76.16146230007615,0.04,85.0
921600,921600000,1,68.3526999316473,0.12,127.0
921600,921600000,2,73.58351729212656,0.07,127.0
921600,921600000,3,75.07507507507508,0.05,127.0
921600,921600000,4,76.16146230007615,0.04,127.0
1036800,76800000,1,78.125,0.11,6.0
1036800,76800000,2,83.26394671107411,0.07,6.0
1036800,76800000,3,84.10428931875525,0.05,6.0
1036800,76800000,4,85.76329331046313,0.04,6.0
1036800,153600000,1,78.125,0.11,32.0
1036800,153600000,2,83.26394671107411,0.07,32.0
1036800,153600000,3,84.10428931875525,0.05,32.0
1036800,153600000,4,85.76329331046313,0.04,32.0
1036800,230400000,1,78.125,0.11,37.0
1036800,230400000,2,83.26394671107411,0.07,37.0
1036800,230400000,3,84.10428931875525,0.05,37.0
1036800,230400000,4,85.76329331046313,0.04,37.0
1036800,307200000,1,78.125,0.11,42.0
1036800,307200000,2,83.26394671107411,0.07,42.0
1036800,307200000,3,84.10428931875525,0.05,42.0
1036800,307200000,4,85.76329331046313,0.04,42.0
1036800,384000000,1,78.125,0.11,42.0
1036800,384000000,2,83.26394671107411,0.07,42.0
1036800,384000000,3,84.10428931875525,0.05,42.0
1036800,384000000,4,85.76329331046313,0.04,42.0
1036800,460800000,1,78.125,0.11,42.0
1036800,460800000,2,83.26394671107411,0.07,42.0
1036800,460800000,3,84.10428931875525,0.05,42.0
1036800,460800000,4,85.76329331046313,0.04,42.0
1036800,537600000,1,78.125,0.11,42.0
1036800,537600000,2,83.26394671107411,0.07,42.0
1036800,537600000,3,84.10428931875525,0.05,42.0
1036800,537600000,4,85.76329331046313,0.04,42.0
1036800,614400000,1,78.125,0.11,42.0
1036800,614400000,2,83.26394671107411,0.07,42.0
1036800,614400000,3,84.10428931875525,0.05,42.0
1036800,614400000,4,85.76329331046313,0.04,42.0
1036800,691200000,1,78.125,0.11,76.0
1036800,691200000,2,83.26394671107411,0.07,76.0
1036800,691200000,3,84.10428931875525,0.05,76.0
1036800,691200000,4,85.76329331046313,0.04,76.0
1036800,768000000,1,78.125,0.11,85.0
1036800,768000000,2,83.26394671107411,0.07,85.0
1036800,768000000,3,84.10428931875525,0.05,85.0
1036800,768000000,4,85.76329331046313,0.04,85.0
1036800,844800000,1,78.125,0.11,85.0
1036800,844800000,2,83.26394671107411,0.07,85.0
1036800,844800000,3,84.10428931875525,0.05,85.0
1036800,844800000,4,85.76329331046313,0.04,85.0
1036800,921600000,1,78.125,0.11,127.0
1036800,921600000,2,83.26394671107411,0.07,127.0
1036800,921600000,3,84.10428931875525,0.05,127.0
1036800,921600000,4,85.76329331046313,0.04,127.0
1132800,76800000,1,82.37232289950576,0.11,6.0
1132800,76800000,2,88.73114463176576,0.07,6.0
1132800,76800000,3,90.17132551848512,0.05,6.0
1132800,76800000,4,91.15770282588878,0.05,6.0
1132800,153600000,1,82.37232289950576,0.11,32.0
1132800,153600000,2,88.73114463176576,0.07,32.0
1132800,153600000,3,90.17132551848512,0.05,32.0
1132800,153600000,4,91.15770282588878,0.05,32.0
1132800,230400000,1,82.37232289950576,0.11,37.0
1132800,230400000,2,88.73114463176576,0.07,37.0
1132800,230400000,3,90.17132551848512,0.05,37.0
1132800,230400000,4,91.15770282588878,0.05,37.0
1132800,307200000,1,82.37232289950576,0.11,42.0
1132800,307200000,2,88.73114463176576,0.07,42.0
1132800,307200000,3,90.17132551848512,0.05,42.0
1132800,307200000,4,91.15770282588878,0.05,42.0
1132800,384000000,1,82.37232289950576,0.11,42.0
1132800,384000000,2,88.73114463176576,0.07,42.0
1132800,384000000,3,90.17132551848512,0.05,42.0
1132800,384000000,4,91.15770282588878,0.05,42.0
1132800,460800000,1,82.37232289950576,0.11,42.0
1132800,460800000,2,88.73114463176576,0.07,42.0
1132800,460800000,3,90.17132551848512,0.05,42.0
1132800,460800000,4,91.15770282588878,0.05,42.0
1132800,537600000,1,82.37232289950576,0.11,42.0
1132800,537600000,2,88.73114463176576,0.07,42.0
1132800,537600000,3,90.17132551848512,0.05,42.0
1132800,537600000,4,91.15770282588878,0.05,42.0
1132800,614400000,1,82.37232289950576,0.11,42.0
1132800,614400000,2,88.73114463176576,0.07,42.0
1132800,614400000,3,90.17132551848512,0.05,42.0
1132800,614400000,4,91.15770282588878,0.05,42.0
1132800,691200000,1,82.37232289950576,0.11,76.0
1132800,691200000,2,88.73114463176576,0.07,76.0
1132800,691200000,3,90.17132551848512,0.05,76.0
1132800,691200000,4,91.15770282588878,0.05,76.0
1132800,768000000,1,82.37232289950576,0.11,85.0
1132800,768000000,2,88.73114463176576,0.07,85.0
1132800,768000000,3,90.17132551848512,0.05,85.0
1132800,768000000,4,91.15770282588878,0.05,85.0
1132800,844800000,1,82.37232289950576,0.11,85.0
1132800,844800000,2,88.73114463176576,0.07,85.0
1132800,844800000,3,90.17132551848512,0.05,85.0
1132800,844800000,4,91.15770282588878,0.05,85.0
1132800,921600000,1,82.37232289950576,0.11,127.0
1132800,921600000,2,88.73114463176576,0.07,127.0
1132800,921600000,3,90.17132551848512,0.05,127.0
1132800,921600000,4,91.15770282588878,0.05,127.0
1224000,76800000,1,89.76660682226212,0.11,6.0
1224000,76800000,2,94.42870632672333,0.08,6.0
1224000,76800000,3,97.5609756097561,0.05,6.0
1224000,76800000,4,99.10802775024777,0.04,6.0
1224000,153600000,1,89.76660682226212,0.11,32.0
1224000,153600000,2,94.42870632672333,0.08,32.0
1224000,153600000,3,97.5609756097561,0.05,32.0
1224000,153600000,4,99.10802775024777,0.04,32.0
1224000,230400000,1,89.76660682226212,0.11,37.0
1224000,230400000,2,94.42870632672333,0.08,37.0
1224000,230400000,3,97.5609756097561,0.05,37.0
1224000,230400000,4,99.10802775024777,0.04,37.0
1224000,307200000,1,89.76660682226212,0.11,42.0
1224000,307200000,2,94.42870632672333,0.08,42.0
1224000,307200000,3,97.5609756097561,0.05,42.0
1224000,307200000,4,99.10802775024777,0.04,42.0
1224000,384000000,1,89.76660682226212,0.11,42.0
1224000,384000000,2,94.42870632672333,0.08,42.0
1224000,384000000,3,97.5609756097561,0.05,42.0
1224000,384000000,4,99.10802775024777,0.04,42.0
1224000,460800000,1,89.76660682226212,0.11,42.0
1224000,460800000,2,94.42870632672333,0.08,42.0
1224000,460800000,3,97.5609756097561,0.05,42.0
