F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
403200,768000000,1,9.065361254645998,0.26,85.0
403200,768000000,2,10.211375472276115,0.16,85.0
403200,768000000,3,10.713520462824084,0.12,85.0
403200,768000000,4,11.079104808331486,0.09,85.0
403200,844800000,1,9.065361254645998,0.26,85.0
403200,844800000,2,10.211375472276115,0.16,85.0
403200,844800000,3,10.713520462824084,0.12,85.0
403200,844800000,4,11.079104808331486,0.09,85.0
403200,921600000,1,9.065361254645998,0.26,127.0
403200,921600000,2,10.211375472276115,0.16,127.0
403200,921600000,3,10.713520462824084,0.12,127.0
403200,921600000,4,11.079104808331486,0.09,127.0
518400,76800000,1,11.119759813188034,0.25,6.0
518400,76800000,2,13.248542660307365,0.15,6.0
518400,76800000,3,13.79690949227373,0.12,6.0
518400,76800000,4,14.3348623853211,0.09,6.0
518400,153600000,1,11.119759813188034,0.25,32.0
518400,153600000,2,13.248542660307365,0.15,32.0
518400,153600000,3,13.79690949227373,0.12,32.0
518400,153600000,4,14.3348623853211,0.09,32.0
518400,230400000,1,11.119759813188034,0.25,37.0
518400,230400000,2,13.248542660307365,0.15,37.0
518400,230400000,3,13.79690949227373,0.12,37.0
518400,230400000,4,14.3348623853211,0.09,37.0
518400,307200000,1,11.119759813188034,0.25,42.0
518400,307200000,2,13.248542660307365,0.15,42.0
518400,307200000,3,13.79690949227373,0.12,42.0
518400,307200000,4,14.3348623853211,0.09,42.0
518400,384000000,1,11.119759813188034,0.25,42.0
518400,384000000,2,13.248542660307365,0.15,42.0
518400,384000000,3,13.79690949227373,0.12,42.0
518400,384000000,4,14.3348623853211,0.09,42.0
518400,460800000,1,11.119759813188034,0.25,42.0
518400,460800000,2,13.248542660307365,0.15,42.0
518400,460800000,3,13.79690949227373,0.12,42.0
518400,460800000,4,14.3348623853211,0.09,42.0
518400,537600000,1,11.119759813188034,0.25,42.0
518400,537600000,2,13.248542660307365,0.15,42.0
518400,537600000,3,13.79690949227373,0.12,42.0
518400,537600000,4,14.3348623853211,0.09,42.0
518400,614400000,1,11.119759813188034,0.25,42.0
518400,614400000,2,13.248542660307365,0.15,42.0
518400,614400000,3,13.79690949227373,0.12,42.0
518400,614400000,4,14.3348623853211,0.09,42.0
518400,691200000,1,11.119759813188034,0.25,76.0
518400,691200000,2,13.248542660307365,0.15,76.0
518400,691200000,3,13.79690949227373,0.12,76.0
518400,691200000,4,14.3348623853211,0.09,76.0
518400,768000000,1,11.119759813188034,0.25,85.0
518400,768000000,2,13.248542660307365,0.15,85.0
518400,768000000,3,13.79690949227373,0.12,85.0
518400,768000000,4,14.3348623853211,0.09,85.0
518400,844800000,1,11.119759813188034,0.25,85.0
518400,844800000,2,13.248542660307365,0.15,85.0
518400,844800000,3,13.79690949227373,0.12,85.0
518400,844800000,4,14.3348623853211,0.09,85.0
518400,921600000,1,11.119759813188034,0.25,127.0
518400,921600000,2,13.248542660307365,0.15,127.0
518400,921600000,3,13.79690949227373,0.12,127.0
518400,921600000,4,14.3348623853211,0.09,127.0
614400,76800000,1,13.81406271584473,0.26,6.0
614400,76800000,2,15.878056525881233,0.15,6.0
614400,76800000,3,16.42845408247084,0.12,6.0
614400,76800000,4,17.027073046143368,0.09,6.0
614400,153600000,1,13.81406271584473,0.26,32.0
614400,153600000,2,15.878056525881233,0.15,32.0
614400,153600000,3,16.42845408247084,0.12,32.0
614400,153600000,4,17.027073046143368,0.09,32.0
614400,230400000,1,13.81406271584473,0.26,37.0
614400,230400000,2,15.878056525881233,0.15,37.0
614400,230400000,3,16.42845408247084,0.12,37.0
614400,230400000,4,17.027073046143368,0.09,37.0
614400,307200000,1,13.81406271584473,0.26,42.0
614400,307200000,2,15.878056525881233,0.15,42.0
614400,307200000,3,16.42845408247084,0.12,42.0
614400,307200000,4,17.027073046143368,0.09,42.0
614400,384000000,1,13.81406271584473,0.26,42.0
614400,384000000,2,15.878056525881233,0.15,42.0
614400,384000000,3,16.42845408247084,0.12,42.0
614400,384000000,4,17.027073046143368,0.09,42.0
614400,460800000,1,13.81406271584473,0.26,42.0
614400,460800000,2,15.878056525881233,0.15,42.0
614400,460800000,3,16.42845408247084,0.12,42.0
614400,460800000,4,17.027073046143368,0.09,42.0
614400,537600000,1,13.81406271584473,0.26,42.0
614400,537600000,2,15.878056525881233,0.15,42.0
614400,537600000,3,16.42845408247084,0.12,42.0
614400,537600000,4,17.027073046143368,0.09,42.0
614400,614400000,1,13.81406271584473,0.26,42.0
614400,614400000,2,15.878056525881233,0.15,42.0
614400,614400000,3,16.42845408247084,0.12,42.0
614400,614400000,4,17.027073046143368,0.09,42.0
614400,691200000,1,13.81406271584473,0.26,76.0
614400,691200000,2,15.878056525881233,0.15,76.0
614400,691200000,3,16.42845408247084,0.12,76.0
614400,691200000,4,17.027073046143368,0.09,76.0
614400,768000000,1,13.81406271584473,0.26,85.0
614400,768000000,2,15.878056525881233,0.15,85.0
614400,768000000,3,16.42845408247084,0.12,85.0
614400,768000000,4,17.027073046143368,0.09,85.0
614400,844800000,1,13.81406271584473,0.26,85.0
614400,844800000,2,15.878056525881233,0.15,85.0
614400,844800000,3,16.42845408247084,0.12,85.0
614400,844800000,4,17.027073046143368,0.09,85.0
614400,921600000,1,13.81406271584473,0.26,127.0
614400,921600000,2,15.878056525881233,0.15,127.0
614400,921600000,3,16.42845408247084,0.12,127.0
614400,921600000,4,17.027073046143368,0.09,127.0
710400,76800000,1,16.0926939169617,0.26,6.0
710400,76800000,2,18.51508979818552,0.16,6.0
710400,76800000,3,19.256691700365877,0.12,6.0
710400,76800000,4,20.11263073209976,0.09,6.0
710400,153600000,1,16.0926939169617,0.26,32.0
710400,153600000,2,18.51508979818552,0.16,32.0
710400,153600000,3,19.256691700365877,0.12,32.0
710400,153600000,4,20.11263073209976,0.09,32.0
710400,230400000,1,16.0926939169617,0.26,37.0
710400,230400000,2,18.51508979818552,0.16,37.0
710400,230400000,3,19.256691700365877,0.12,37.0
710400,230400000,4,20.11263073209976,0.09,37.0
710400,307200000,1,16.0926939169617,0.26,42.0
710400,307200000,2,18.51508979818552,0.16,42.0
710400,307200000,3,19.256691700365877,0.12,42.0
710400,307200000,4,20.11263073209976,0.09,42.0
710400,384000000,1,16.0926939169617,0.26,42.0
710400,384000000,2,18.51508979818552,0.16,42.0
710400,384000000,3,19.256691700365877,0.12,42.0
710400,384000000,4,20.11263073209976,0.09,42.0
710400,460800000,1,16.0926939169617,0.26,42.0
710400,460800000,2,18.51508979818552,0.16,42.0
710400,460800000,3,19.256691700365877,0.12,42.0
710400,460800000,4,20.11263073209976,0.09,42.0
710400,537600000,1,16.0926939169617,0.26,42.0
710400,537600000,2,18.51508979818552,0.16,42.0
710400,537600000,3,19.256691700365877,0.12,42.0
710400,537600000,4,20.11263073209976,0.09,42.0
710400,614400000,1,16.0926939169617,0.26,42.0
710400,614400000,2,18.51508979818552,0.16,42.0
710400,614400000,3,19.256691700365877,0.12,42.0
710400,614400000,4,20.11263073209976,0.09,42.0
710400,691200000,1,16.0926939169617,0.26,76.0
710400,691200000,2,18.51508979818552,0.16,76.0
710400,691200000,3,19.256691700365877,0.12,76.0
710400,691200000,4,20.11263073209976,0.09,76.0
710400,768000000,1,16.0926939169617,0.26,85.0
710400,768000000,2,18.51508979818552,0.16,85.0
710400,768000000,3,19.256691700365877,0.12,85.0
710400,768000000,4,20.11263073209976,0.09,85.0
710400,844800000,1,16.0926939169617,0.26,85.0
710400,844800000,2,18.51508979818552,0.16,85.0
710400,844800000,3,19.256691700365877,0.12,85.0
710400,844800000,4,20.11263073209976,0.09,85.0
710400,921600000,1,16.0926939169617,0.26,127.0
710400,921600000,2,18.51508979818552,0.16,127.0
710400,921600000,3,19.256691700365877,0.12,127.0
710400,921600000,4,20.11263073209976,0.09,127.0
825600,76800000,1,18.12250815512867,0.25,6.0
825600,76800000,2,21.08370229812355,0.15,6.0
825600,76800000,3,22.114108801415302,0.12,6.0
825600,76800000,4,22.999080036798528,0.09,6.0
825600,153600000,1,18.12250815512867,0.25,32.0
825600,153600000,2,21.08370229812355,0.15,32.0
825600,153600000,3,22.114108801415302,0.12,32.0
825600,153600000,4,22.999080036798528,0.09,32.0
825600,230400000,1,18.12250815512867,0.25,37.0
825600,230400000,2,21.08370229812355,0.15,37.0
825600,230400000,3,22.114108801415302,0.12,37.0
825600,230400000,4,22.999080036798528,0.09,37.0
825600,307200000,1,18.12250815512867,0.25,42.0
825600,307200000,2,21.08370229812355,0.15,42.0
825600,307200000,3,22.114108801415302,0.12,42.0
825600,307200000,4,22.999080036798528,0.09,42.0
825600,384000000,1,18.12250815512867,0.25,42.0
825600,384000000,2,21.08370229812355,0.15,42.0
825600,384000000,3,22.114108801415302,0.12,42.0
825600,384000000,4,22.999080036798528,0.09,42.0
825600,460800000,1,18.12250815512867,0.25,42.0
825600,460800000,2,21.08370229812355,0.15,42.0
825600,460800000,3,22.114108801415302,0.12,42.0
825600,460800000,4,22.999080036798528,0.09,42.0
825600,537600000,1,18.12250815512867,0.25,42.0
825600,537600000,2,21.08370229812355,0.15,42.0
825600,537600000,3,22.114108801415302,0.12,42.0
825600,537600000,4,22.999080036798528,0.09,42.0
825600,614400000,1,18.12250815512867,0.25,42.0
825600,614400000,2,21.08370229812355,0.15,42.0
825600,614400000,3,22.114108801415302,0.12,42.0
825600,614400000,4,22.999080036798528,0.09,42.0
825600,691200000,1,18.12250815512867,0.25,76.0
825600,691200000,2,21.08370229812355,0.15,76.0
825600,691200000,3,22.114108801415302,0.12,76.0
825600,691200000,4,22.999080036798528,0.09,76.0
825600,768000000,1,18.12250815512867,0.25,85.0
825600,768000000,2,21.08370229812355,0.15,85.0
825600,768000000,3,22.114108801415302,0.12,85.0
825600,768000000,4,22.999080036798528,0.09,85.0
825600,844800000,1,18.12250815512867,0.25,85.0
825600,844800000,2,21.08370229812355,0.15,85.0
825600,844800000,3,22.114108801415302,0.12,85.0
825600,844800000,4,22.999080036798528,0.09,85.0
825600,921600000,1,18.12250815512867,0.25,127.0
825600,921600000,2,21.08370229812355,0.15,127.0
825600,921600000,3,22.114108801415302,0.12,127.0
825600,921600000,4,22.999080036798528,0.09,127.0
921600,76800000,1,20.802995631370916,0.26,6.0
921600,76800000,2,23.91200382592061,0.15,6.0
921600,76800000,3,24.906600249066003,0.12,6.0
921600,76800000,4,25.75328354365182,0.09,6.0
921600,153600000,1,20.802995631370916,0.26,32.0
921600,153600000,2,23.91200382592061,0.15,32.0
921600,153600000,3,24.906600249066003,0.12,32.0
921600,153600000,4,25.75328354365182,0.09,32.0
921600,230400000,1,20.802995631370916,0.26,37.0
921600,230400000,2,23.91200382592061,0.15,37.0
921600,230400000,3,24.906600249066003,0.12,37.0
921600,230400000,4,25.75328354365182,0.09,37.0
921600,307200000,1,20.802995631370916,0.26,42.0
921600,307200000,2,23.91200382592061,0.15,42.0
921600,307200000,3,24.906600249066003,0.12,42.0
921600,307200000,4,25.75328354365182,0.09,42.0
921600,384000000,1,20.802995631370916,0.26,42.0
921600,384000000,2,23.91200382592061,0.15,42.0
921600,384000000,3,24.906600249066003,0.12,42.0
921600,384000000,4,25.75328354365182,0.09,42.0
921600,460800000,1,20.802995631370916,0.26,42.0
921600,460800000,2,23.91200382592061,0.15,42.0
921600,460800000,3,24.906600249066003,0.12,42.0
921600,460800000,4,25.75328354365182,0.09,42.0
921600,537600000,1,20.802995631370916,0.26,42.0
921600,537600000,2,23.91200382592061,0.15,42.0
921600,537600000,3,24.906600249066003,0.12,42.0
921600,537600000,4,25.75328354365182,0.09,42.0
921600,614400000,1,20.802995631370916,0.26,42.0
921600,614400000,2,23.91200382592061,0.15,42.0
921600,614400000,3,24.906600249066003,0.12,42.0
921600,614400000,4,25.75328354365182,0.09,42.0
921600,691200000,1,20.802995631370916,0.26,76.0
921600,691200000,2,23.91200382592061,0.15,76.0
