F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
921600,768000000,1,26.448029621793175,0.01,85.0
921600,844800000,1,26.652452025586353,0.01,127.0
921600,921600000,1,26.42007926023778,0.01,127.0
1036800,76800000,1,27.9876854184159,0.04,42.0
1036800,153600000,1,29.222676797194623,0.02,42.0
1036800,230400000,1,29.163021289005542,0.02,42.0
1036800,307200000,1,29.10360884749709,0.02,42.0
1036800,384000000,1,29.489826010026544,0.01,42.0
1036800,460800000,1,29.815146094215862,0.02,42.0
1036800,537600000,1,29.56830277942046,0.01,42.0
1036800,614400000,1,29.967036260113876,0.01,84.0
1036800,691200000,1,29.71768202080238,0.01,84.0
1036800,768000000,1,29.682398337785695,0.01,85.0
1036800,844800000,1,30.039050765995796,0.01,126.96
1036800,921600000,1,29.922202274087372,0.01,127.0
1132800,76800000,1,29.472443265546715,0.04,42.0
1132800,153600000,1,30.487804878048784,0.04,42.0
1132800,230400000,1,30.59039461609055,0.02,42.0
1132800,307200000,1,31.240237425804438,0.02,42.0
1132800,384000000,1,31.665611146295124,0.01,42.0
1132800,460800000,1,31.25,0.02,42.0
1132800,537600000,1,31.605562579013906,0.01,42.0
1132800,614400000,1,31.61555485298767,0.02,84.0
1132800,691200000,1,31.735956839098698,0.01,84.0
1132800,768000000,1,31.877590054191902,0.01,85.72
1132800,844800000,1,31.279324366593684,0.01,126.88
1132800,921600000,1,31.665611146295124,0.01,127.0
1224000,76800000,1,31.605562579013906,0.05,42.0
1224000,153600000,1,33.23363243602526,0.03,42.0
1224000,230400000,1,33.944331296673454,0.02,42.0
1224000,307200000,1,33.886818027787186,0.02,42.0
1224000,384000000,1,33.97893306150187,0.02,42.0
1224000,460800000,1,33.990482664853836,0.01,42.0
1224000,537600000,1,34.059945504087196,0.01,42.0
1224000,614400000,1,33.704078193461406,0.02,84.0
1224000,691200000,1,34.15300546448087,0.01,84.0
1224000,768000000,1,34.47087211306446,0.01,85.62
1224000,844800000,1,34.08316291751875,0.01,126.08
1224000,921600000,1,34.106412005457024,0.01,127.0
