F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
403200,230400000,2,3.474514436607484,0.48,37.0
403200,230400000,3,4.168056018672891,0.39,37.0
403200,230400000,4,4.602780079167817,0.32,37.0
403200,307200000,1,2.3400570973931765,0.66,42.0
403200,307200000,2,3.474514436607484,0.48,42.0
403200,307200000,3,4.168056018672891,0.39,42.0
403200,307200000,4,4.602780079167817,0.32,42.0
403200,384000000,1,2.3400570973931765,0.66,42.0
403200,384000000,2,3.474514436607484,0.48,42.0
403200,384000000,3,4.168056018672891,0.39,42.0
403200,384000000,4,4.602780079167817,0.32,42.0
403200,460800000,1,2.3400570973931765,0.66,42.0
403200,460800000,2,3.474514436607484,0.48,42.0
403200,460800000,3,4.168056018672891,0.39,42.0
403200,460800000,4,4.602780079167817,0.32,42.0
403200,537600000,1,2.3400570973931765,0.66,42.0
403200,537600000,2,3.474514436607484,0.48,42.0
403200,537600000,3,4.168056018672891,0.39,42.0
403200,537600000,4,4.602780079167817,0.32,42.0
403200,614400000,1,2.3400570973931765,0.66,42.0
403200,614400000,2,3.474514436607484,0.48,42.0
403200,614400000,3,4.168056018672891,0.39,42.0
403200,614400000,4,4.602780079167817,0.32,42.0
403200,691200000,1,2.3400570973931765,0.66,76.0
403200,691200000,2,3.474514436607484,0.48,76.0
403200,691200000,3,4.168056018672891,0.39,76.0
403200,691200000,4,4.602780079167817,0.32,76.0
403200,768000000,1,2.3400570973931765,0.66,85.0
403200,768000000,2,3.474514436607484,0.48,85.0
403200,768000000,3,4.168056018672891,0.39,85.0
403200,768000000,4,4.602780079167817,0.32,85.0
403200,844800000,1,2.3400570973931765,0.66,85.0
403200,844800000,2,3.474514436607484,0.48,85.0
403200,844800000,3,4.168056018672891,0.39,85.0
403200,844800000,4,4.602780079167817,0.32,85.0
403200,921600000,1,2.3400570973931765,0.66,127.0
403200,921600000,2,3.474514436607484,0.48,127.0
403200,921600000,3,4.168056018672891,0.39,127.0
403200,921600000,4,4.602780079167817,0.32,127.0
518400,76800000,1,3.0154996682950364,0.65,6.0
518400,76800000,2,4.439708755105665,0.49,6.0
518400,76800000,3,5.334755934915978,0.39,6.0
518400,76800000,4,5.897965202005308,0.32,6.0
518400,153600000,1,3.0154996682950364,0.65,32.0
518400,153600000,2,4.439708755105665,0.49,32.0
518400,153600000,3,5.334755934915978,0.39,32.0
518400,153600000,4,5.897965202005308,0.32,32.0
518400,230400000,1,3.0154996682950364,0.65,37.0
518400,230400000,2,4.439708755105665,0.49,37.0
518400,230400000,3,5.334755934915978,0.39,37.0
518400,230400000,4,5.897965202005308,0.32,37.0
518400,307200000,1,3.0154996682950364,0.65,42.0
518400,307200000,2,4.439708755105665,0.49,42.0
518400,307200000,3,5.334755934915978,0.39,42.0
518400,307200000,4,5.897965202005308,0.32,42.0
518400,384000000,1,3.0154996682950364,0.65,42.0
518400,384000000,2,4.439708755105665,0.49,42.0
518400,384000000,3,5.334755934915978,0.39,42.0
518400,384000000,4,5.897965202005308,0.32,42.0
518400,460800000,1,3.0154996682950364,0.65,42.0
518400,460800000,2,4.439708755105665,0.49,42.0
518400,460800000,3,5.334755934915978,0.39,42.0
518400,460800000,4,5.897965202005308,0.32,42.0
518400,537600000,1,3.0154996682950364,0.65,42.0
518400,537600000,2,4.439708755105665,0.49,42.0
518400,537600000,3,5.334755934915978,0.39,42.0
518400,537600000,4,5.897965202005308,0.32,42.0
518400,614400000,1,3.0154996682950364,0.65,42.0
518400,614400000,2,4.439708755105665,0.49,42.0
518400,614400000,3,5.334755934915978,0.39,42.0
518400,614400000,4,5.897965202005308,0.32,42.0
518400,691200000,1,3.0154996682950364,0.65,76.0
518400,691200000,2,4.439708755105665,0.49,76.0
518400,691200000,3,5.334755934915978,0.39,76.0
518400,691200000,4,5.897965202005308,0.32,76.0
518400,768000000,1,3.0154996682950364,0.65,85.0
518400,768000000,2,4.439708755105665,0.49,85.0
518400,768000000,3,5.334755934915978,0.39,85.0
518400,768000000,4,5.897965202005308,0.32,85.0
518400,844800000,1,3.0154996682950364,0.65,85.0
518400,844800000,2,4.439708755105665,0.49,85.0
518400,844800000,3,5.334755934915978,0.39,85.0
518400,844800000,4,5.897965202005308,0.32,85.0
518400,921600000,1,3.0154996682950364,0.65,127.0
518400,921600000,2,4.439708755105665,0.49,127.0
518400,921600000,3,5.334755934915978,0.39,127.0
518400,921600000,4,5.897965202005308,0.32,127.0
614400,76800000,1,3.5324455120279774,0.65,6.0
614400,76800000,2,5.272871078302136,0.48,6.0
614400,76800000,3,6.271951831409935,0.38,6.0
614400,76800000,4,6.918978758735211,0.32,6.0
614400,153600000,1,3.5324455120279774,0.65,32.0
614400,153600000,2,5.272871078302136,0.48,32.0
614400,153600000,3,6.271951831409935,0.38,32.0
614400,153600000,4,6.918978758735211,0.32,32.0
614400,230400000,1,3.5324455120279774,0.65,37.0
614400,230400000,2,5.272871078302136,0.48,37.0
614400,230400000,3,6.271951831409935,0.38,37.0
614400,230400000,4,6.918978758735211,0.32,37.0
614400,307200000,1,3.5324455120279774,0.65,42.0
614400,307200000,2,5.272871078302136,0.48,42.0
614400,307200000,3,6.271951831409935,0.38,42.0
614400,307200000,4,6.918978758735211,0.32,42.0
614400,384000000,1,3.5324455120279774,0.65,42.0
614400,384000000,2,5.272871078302136,0.48,42.0
614400,384000000,3,6.271951831409935,0.38,42.0
614400,384000000,4,6.918978758735211,0.32,42.0
614400,460800000,1,3.5324455120279774,0.65,42.0
614400,460800000,2,5.272871078302136,0.48,42.0
614400,460800000,3,6.271951831409935,0.38,42.0
614400,460800000,4,6.918978758735211,0.32,42.0
614400,537600000,1,3.5324455120279774,0.65,42.0
614400,537600000,2,5.272871078302136,0.48,42.0
614400,537600000,3,6.271951831409935,0.38,42.0
614400,537600000,4,6.918978758735211,0.32,42.0
614400,614400000,1,3.5324455120279774,0.65,42.0
614400,614400000,2,5.272871078302136,0.48,42.0
614400,614400000,3,6.271951831409935,0.38,42.0
614400,614400000,4,6.918978758735211,0.32,42.0
614400,691200000,1,3.5324455120279774,0.65,76.0
614400,691200000,2,5.272871078302136,0.48,76.0
614400,691200000,3,6.271951831409935,0.38,76.0
614400,691200000,4,6.918978758735211,0.32,76.0
614400,768000000,1,3.5324455120279774,0.65,85.0
614400,768000000,2,5.272871078302136,0.48,85.0
614400,768000000,3,6.271951831409935,0.38,85.0
614400,768000000,4,6.918978758735211,0.32,85.0
614400,844800000,1,3.5324455120279774,0.65,85.0
614400,844800000,2,5.272871078302136,0.48,85.0
614400,844800000,3,6.271951831409935,0.38,85.0
614400,844800000,4,6.918978758735211,0.32,85.0
614400,921600000,1,3.5324455120279774,0.65,127.0
614400,921600000,2,5.272871078302136,0.48,127.0
614400,921600000,3,6.271951831409935,0.38,127.0
614400,921600000,4,6.918978758735211,0.32,127.0
710400,76800000,1,4.047272138578598,0.66,6.0
710400,76800000,2,6.090504902856447,0.48,6.0
710400,76800000,3,7.243752263672582,0.38,6.0
710400,76800000,4,7.976389885937625,0.32,6.0
710400,153600000,1,4.047272138578598,0.66,32.0
710400,153600000,2,6.090504902856447,0.48,32.0
710400,153600000,3,7.243752263672582,0.38,32.0
710400,153600000,4,7.976389885937625,0.32,32.0
710400,230400000,1,4.047272138578598,0.66,37.0
710400,230400000,2,6.090504902856447,0.48,37.0
710400,230400000,3,7.243752263672582,0.38,37.0
710400,230400000,4,7.976389885937625,0.32,37.0
710400,307200000,1,4.047272138578598,0.66,42.0
710400,307200000,2,6.090504902856447,0.48,42.0
710400,307200000,3,7.243752263672582,0.38,42.0
710400,307200000,4,7.976389885937625,0.32,42.0
710400,384000000,1,4.047272138578598,0.66,42.0
710400,384000000,2,6.090504902856447,0.48,42.0
710400,384000000,3,7.243752263672582,0.38,42.0
710400,384000000,4,7.976389885937625,0.32,42.0
710400,460800000,1,4.047272138578598,0.66,42.0
710400,460800000,2,6.090504902856447,0.48,42.0
710400,460800000,3,7.243752263672582,0.38,42.0
710400,460800000,4,7.976389885937625,0.32,42.0
710400,537600000,1,4.047272138578598,0.66,42.0
710400,537600000,2,6.090504902856447,0.48,42.0
710400,537600000,3,7.243752263672582,0.38,42.0
710400,537600000,4,7.976389885937625,0.32,42.0
710400,614400000,1,4.047272138578598,0.66,42.0
710400,614400000,2,6.090504902856447,0.48,42.0
710400,614400000,3,7.243752263672582,0.38,42.0
710400,614400000,4,7.976389885937625,0.32,42.0
710400,691200000,1,4.047272138578598,0.66,76.0
710400,691200000,2,6.090504902856447,0.48,76.0
710400,691200000,3,7.243752263672582,0.38,76.0
710400,691200000,4,7.976389885937625,0.32,76.0
710400,768000000,1,4.047272138578598,0.66,85.0
710400,768000000,2,6.090504902856447,0.48,85.0
710400,768000000,3,7.243752263672582,0.38,85.0
710400,768000000,4,7.976389885937625,0.32,85.0
710400,844800000,1,4.047272138578598,0.66,85.0
710400,844800000,2,6.090504902856447,0.48,85.0
710400,844800000,3,7.243752263672582,0.38,85.0
710400,844800000,4,7.976389885937625,0.32,85.0
710400,921600000,1,4.047272138578598,0.66,127.0
710400,921600000,2,6.090504902856447,0.48,127.0
710400,921600000,3,7.243752263672582,0.38,127.0
710400,921600000,4,7.976389885937625,0.32,127.0
825600,76800000,1,4.760544606302961,0.65,6.0
825600,76800000,2,6.966213862765587,0.49,6.0
825600,76800000,3,7.586102260658474,0.35,6.0
825600,76800000,4,9.195402298850574,0.32,6.0
825600,153600000,1,4.760544606302961,0.65,32.0
825600,153600000,2,6.966213862765587,0.49,32.0
825600,153600000,3,7.586102260658474,0.35,32.0
825600,153600000,4,9.195402298850574,0.32,32.0
825600,230400000,1,4.760544606302961,0.65,37.0
825600,230400000,2,6.966213862765587,0.49,37.0
825600,230400000,3,7.586102260658474,0.35,37.0
825600,230400000,4,9.195402298850574,0.32,37.0
825600,307200000,1,4.760544606302961,0.65,42.0
825600,307200000,2,6.966213862765587,0.49,42.0
825600,307200000,3,7.586102260658474,0.35,42.0
825600,307200000,4,9.195402298850574,0.32,42.0
825600,384000000,1,4.760544606302961,0.65,42.0
825600,384000000,2,6.966213862765587,0.49,42.0
825600,384000000,3,7.586102260658474,0.35,42.0
825600,384000000,4,9.195402298850574,0.32,42.0
825600,460800000,1,4.760544606302961,0.65,42.0
825600,460800000,2,6.966213862765587,0.49,42.0
825600,460800000,3,7.586102260658474,0.35,42.0
825600,460800000,4,9.195402298850574,0.32,42.0
825600,537600000,1,4.760544606302961,0.65,42.0
825600,537600000,2,6.966213862765587,0.49,42.0
825600,537600000,3,7.586102260658474,0.35,42.0
825600,537600000,4,9.195402298850574,0.32,42.0
825600,614400000,1,4.760544606302961,0.65,42.0
825600,614400000,2,6.966213862765587,0.49,42.0
825600,614400000,3,7.586102260658474,0.35,42.0
825600,614400000,4,9.195402298850574,0.32,42.0
825600,691200000,1,4.760544606302961,0.65,76.0
825600,691200000,2,6.966213862765587,0.49,76.0
825600,691200000,3,7.586102260658474,0.35,76.0
825600,691200000,4,9.195402298850574,0.32,76.0
825600,768000000,1,4.760544606302961,0.65,85.0
825600,768000000,2,6.966213862765587,0.49,85.0
825600,768000000,3,7.586102260658474,0.35,85.0
825600,768000000,4,9.195402298850574,0.32,85.0
825600,844800000,1,4.760544606302961,0.65,85.0
825600,844800000,2,6.966213862765587,0.49,85.0
825600,844800000,3,7.586102260658474,0.35,85.0
825600,844800000,4,9.195402298850574,0.32,85.0
825600,921600000,1,4.760544606302961,0.65,127.0
825600,921600000,2,6.966213862765587,0.49,127.0
825600,921600000,3,7.586102260658474,0.35,127.0
825600,921600000,4,9.195402298850574,0.32,127.0
921600,76800000,1,5.250997689561017,0.64,6.0
921600,76800000,2,7.780284758422158,0.48,6.0
921600,76800000,3,9.226794611551947,0.38,6.0
921600,76800000,4,10.15331505736623,0.31,6.0
921600,153600000,1,5.250997689561017,0.64,32.0
921600,153600000,2,7.780284758422158,0.48,32.0
921600,153600000,3,9.226794611551947,0.38,32.0
921600,153600000,4,10.15331505736623,0.31,32.0
921600,230400000,1,5.250997689561017,0.64,37.0
921600,230400000,2,7.780284758422158,0.48,37.0
921600,230400000,3,9.226794611551947,0.38,37.0
921600,230400000,4,10.15331505736623,0.31,37.0
921600,307200000,1,5.250997689561017,0.64,42.0
921600,307200000,2,7.780284758422158,0.48,42.0
921600,307200000,3,9.226794611551947,0.38,42.0
921600,307200000,4,10.15331505736623,0.31,42.0
921600,384000000,1,5.250997689561017,0.64,42.0
921600,384000000,2,7.780284758422158,0.48,42.0
921600,384000000,3,9.226794611551947,0.38,42.0
921600,384000000,4,10.15331505736623,0.31,42.0
921600,460800000,1,5.250997689561017,0.64,42.0
921600,460800000,2,7.780284758422158,0.48,42.0
921600,460800000,3,9.226794611551947,0.38,42.0
921600,460800000,4,10.15331505736623,0.31,42.0
921600,537600000,1,5.250997689561017,0.64,42.0
921600,537600000,2,7.780284758422158,0.48,42.0
921600,537600000,3,9.226794611551947,0.38,42.0
921600,537600000,4,10.15331505736623,0.31,42.0
921600,614400000,1,5.250997689561017,0.64,42.0
921600,614400000,2,7.780284758422158,0.48,42.0
921600,614400000,3,9.226794611551947,0.38,42.0
921600,614400000,4,10.15331505736623,0.31,42.0
921600,691200000,1,5.250997689561017,0.64,76.0
921600,691200000,2,7.780284758422158,0.48,76.0
921600,691200000,3,9.226794611551947,0.38,76.0
921600,691200000,4,10.15331505736623,0.31,76.0
921600,768000000,1,5.250997689561017,0.64,85.0
921600,768000000,2,7.780284758422158,0.48,85.0
921600,768000000,3,9.226794611551947,0.38,85.0
921600,768000000,4,10.15331505736623,0.31,85.0
921600,844800000,1,5.250997689561017,0.64,85.0
921600,844800000,2,7.780284758422158,0.48,85.0
921600,844800000,3,9.226794611551947,0.38,85.0
921600,844800000,4,10.15331505736623,0.31,85.0
921600,921600000,1,5.250997689561017,0.64,127.0
921600,921600000,2,7.780284758422158,0.48,127.0
921600,921600000,3,9.226794611551947,0.38,127.0
921600,921600000,4,10.15331505736623,0.31,127.0
1036800,76800000,1,5.922416345869115,0.64,6.0
1036800,76800000,2,8.682062858135092,0.47,6.0
1036800,76800000,3,10.301844030081385,0.38,6.0
1036800,76800000,4,11.485012059262663,0.32,6.0
1036800,153600000,1,5.922416345869115,0.64,32.0
1036800,153600000,2,8.682062858135092,0.47,32.0
1036800,153600000,3,10.301844030081385,0.38,32.0
1036800,153600000,4,11.485012059262663,0.32,32.0
1036800,230400000,1,5.922416345869115,0.64,37.0
1036800,230400000,2,8.682062858135092,0.47,37.0
1036800,230400000,3,10.301844030081385,0.38,37.0
1036800,230400000,4,11.485012059262663,0.32,37.0
1036800,307200000,1,5.922416345869115,0.64,42.0
1036800,307200000,2,8.682062858135092,0.47,42.0
1036800,307200000,3,10.301844030081385,0.38,42.0
1036800,307200000,4,11.485012059262663,0.32,42.0
1036800,384000000,1,5.922416345869115,0.64,42.0
1036800,384000000,2,8.682062858135092,0.47,42.0
1036800,384000000,3,10.301844030081385,0.38,42.0
1036800,384000000,4,11.485012059262663,0.32,42.0
1036800,460800000,1,5.922416345869115,0.64,42.0
1036800,460800000,2,8.682062858135092,0.47,42.0
1036800,460800000,3,10.301844030081385,0.38,42.0
1036800,460800000,4,11.485012059262663,0.32,42.0
1036800,537600000,1,5.922416345869115,0.64,42.0
1036800,537600000,2,8.682062858135092,0.47,42.0
1036800,537600000,3,10.301844030081385,0.38,42.0
1036800,537600000,4,11.485012059262663,0.32,42.0
1036800,614400000,1,5.922416345869115,0.64,42.0
1036800,614400000,2,8.682062858135092,0.47,42.0
1036800,614400000,3,10.301844030081385,0.38,42.0
1036800,614400000,4,11.485012059262663,0.32,42.0
1036800,691200000,1,5.922416345869115,0.64,76.0
1036800,691200000,2,8.682062858135092,0.47,76.0
1036800,691200000,3,10.301844030081385,0.38,76.0
1036800,691200000,4,11.485012059262663,0.32,76.0
1036800,768000000,1,5.922416345869115,0.64,85.0
1036800,768000000,2,8.682062858135092,0.47,85.0
1036800,768000000,3,10.301844030081385,0.38,85.0
1036800,768000000,4,11.485012059262663,0.32,85.0
1036800,844800000,1,5.922416345869115,0.64,85.0
1036800,844800000,2,8.682062858135092,0.47,85.0
1036800,844800000,3,10.301844030081385,0.38,85.0
1036800,844800000,4,11.485012059262663,0.32,85.0
1036800,921600000,1,5.922416345869115,0.64,127.0
1036800,921600000,2,8.682062858135092,0.47,127.0
1036800,921600000,3,10.301844030081385,0.38,127.0
1036800,921600000,4,11.485012059262663,0.32,127.0
1132800,76800000,1,6.327512022272843,0.64,6.0
1132800,76800000,2,9.333582228859436,0.47,6.0
1132800,76800000,3,11.05460977227504,0.37,6.0
1132800,76800000,4,12.319822594554639,0.31,6.0
1132800,153600000,1,6.327512022272843,0.64,32.0
1132800,153600000,2,9.333582228859436,0.47,32.0
1132800,153600000,3,11.05460977227504,0.37,32.0
1132800,153600000,4,12.319822594554639,0.31,32.0
1132800,230400000,1,6.327512022272843,0.64,37.0
1132800,230400000,2,9.333582228859436,0.47,37.0
1132800,230400000,3,11.05460977227504,0.37,37.0
1132800,230400000,4,12.319822594554639,0.31,37.0
1132800,307200000,1,6.327512022272843,0.64,42.0
1132800,307200000,2,9.333582228859436,0.47,42.0
1132800,307200000,3,11.05460977227504,0.37,42.0
1132800,307200000,4,12.319822594554639,0.31,42.0
1132800,384000000,1,6.327512022272843,0.64,42.0
1132800,384000000,2,9.333582228859436,0.47,42.0
1132800,384000000,3,11.05460977227504,0.37,42.0
1132800,384000000,4,12.319822594554639,0.31,42.0
1132800,460800000,1,6.327512022272843,0.64,42.0
1132800,460800000,2,9.333582228859436,0.47,42.0
1132800,460800000,3,11.05460977227504,0.37,42.0
1132800,460800000,4,12.319822594554639,0.31,42.0
1132800,537600000,1,6.327512022272843,0.64,42.0
1132800,537600000,2,9.333582228859436,0.47,42.0
1132800,537600000,3,11.05460977227504,0.37,42.0
1132800,537600000,4,12.319822594554639,0.31,42.0
1132800,614400000,1,6.327512022272843,0.64,42.0
1132800,614400000,2,9.333582228859436,0.47,42.0
1132800,614400000,3,11.05460977227504,0.37,42.0
1132800,614400000,4,12.319822594554639,0.31,42.0
1132800,691200000,1,6.327512022272843,0.64,76.0
1132800,691200000,2,9.333582228859436,0.47,76.0
1132800,691200000,3,11.05460977227504,0.37,76.0
1132800,691200000,4,12.319822594554639,0.31,76.0
1132800,768000000,1,6.327512022272843,0.64,85.0
1132800,768000000,2,9.333582228859436,0.47,85.0
1132800,768000000,3,11.05460977227504,0.37,85.0
1132800,768000000,4,12.319822594554639,0.31,85.0
1132800,844800000,1,6.327512022272843,0.64,85.0
1132800,844800000,2,9.333582228859436,0.47,85.0
1132800,844800000,3,11.05460977227504,0.37,85.0
1132800,844800000,4,12.319822594554639,0.31,85.0
1132800,921600000,1,6.327512022272843,0.64,127.0
1132800,921600000,2,9.333582228859436,0.47,127.0
1132800,921600000,3,11.05460977227504,0.37,127.0
1132800,921600000,4,12.319822594554639,0.31,127.0
1224000,76800000,1,6.925687374471917,0.64,6.0
1224000,76800000,2,10.137875101378752,0.47,6.0
1224000,76800000,3,12.106537530266344,0.37,6.0
1224000,76800000,4,13.149243918474689,0.31,6.0
1224000,153600000,1,6.925687374471917,0.64,32.0
1224000,153600000,2,10.137875101378752,0.47,32.0
1224000,153600000,3,12.106537530266344,0.37,32.0
1224000,153600000,4,13.149243918474689,0.31,32.0
1224000,230400000,1,6.925687374471917,0.64,37.0
1224000,230400000,2,10.137875101378752,0.47,37.0
1224000,230400000,3,12.106537530266344,0.37,37.0
1224000,230400000,4,13.149243918474689,0.31,37.0
1224000,307200000,1,6.925687374471917,0.64,42.0
1224000,307200000,2,10.137875101378752,0.47,42.0
1224000,307200000,3,12.106537530266344,0.37,42.0
1224000,307200000,4,13.149243918474689,0.31,42.0
1224000,384000000,1,6.925687374471917,0.64,42.0
1224000,384000000,2,10.137875101378752,0.47,42.0
