F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
1036800,153600000,1,14.088475626937164,0.03,49.0
1036800,230400000,1,14.398848092152628,0.02,80.77
1036800,307200000,1,14.471780028943561,0.02,84.0
1036800,384000000,1,14.513788098693757,0.02,84.0
1036800,460800000,1,14.617745943575501,0.01,84.0
1036800,537600000,1,14.61347362268011,0.01,84.0
1036800,614400000,1,14.602803738317757,0.01,87.31
1036800,691200000,1,14.622020763269484,0.01,126.92
1036800,768000000,1,14.57938474996355,0.01,136.54
1036800,844800000,1,14.61347362268011,0.01,169.0
1036800,921600000,1,14.607069821793749,0.01,178.69
1132800,76800000,1,13.83508577753182,0.06,73.5
1132800,153600000,1,15.006002400960384,0.04,61.38
1132800,230400000,1,15.365703749231715,0.03,77.54
1132800,307200000,1,15.489467162329616,0.02,84.0
1132800,384000000,1,15.508684863523571,0.02,84.0
1132800,460800000,1,15.556938394523957,0.02,84.0
1132800,537600000,1,15.590894917368257,0.01,84.0
1132800,614400000,1,15.518311607697083,0.01,120.21
1132800,691200000,1,15.56178026766262,0.01,126.07
1132800,768000000,1,15.573898146706123,0.01,135.21
1132800,844800000,1,15.578750584203148,0.01,168.93
1132800,921600000,1,15.540015540015542,0.01,202.0
1224000,76800000,1,14.788524105294291,0.07,67.85
1224000,153600000,1,15.89572405023049,0.04,78.0
1224000,230400000,1,16.39881928501148,0.03,84.0
1224000,307200000,1,16.534391534391535,0.02,84.0
1224000,384000000,1,16.683350016683352,0.02,84.0
1224000,460800000,1,16.739203213927016,0.02,84.0
1224000,537600000,1,16.72800267648043,0.01,84.0
1224000,614400000,1,16.716817118020728,0.01,105.0
1224000,691200000,1,16.680567139282736,0.01,126.0
1224000,768000000,1,16.744809109176156,0.01,138.29
1224000,844800000,1,16.71402306535183,0.01,168.86
1224000,921600000,1,16.70285618840822,0.01,204.86
1326000,76800000,1,15.537600994406464,0.07,84.0
1326000,153600000,1,16.823687752355315,0.04,84.0
1326000,230400000,1,17.427675148135236,0.03,84.0
1326000,307200000,1,17.583963425356075,0.02,84.0
1326000,384000000,1,17.68972227136034,0.02,84.0
1326000,460800000,1,17.711654268508678,0.02,84.0
1326000,537600000,1,17.765144785930005,0.01,84.0
1326000,614400000,1,17.7367860943597,0.01,112.0
1326000,691200000,1,17.7210703526493,0.02,126.0
1326000,768000000,1,17.83166904422254,0.01,154.0
1326000,844800000,1,17.752529735487308,0.01,168.0
1326000,921600000,1,17.84121320249777,0.01,196.67
1428000,76800000,1,16.423057973394645,0.07,84.0
1428000,153600000,1,17.755681818181817,0.04,81.2
1428000,230400000,1,18.439977872026553,0.03,84.0
1428000,307200000,1,18.63932898415657,0.02,84.0
1428000,384000000,1,18.751171948246768,0.02,84.0
1428000,460800000,1,18.76172607879925,0.02,84.0
1428000,537600000,1,18.800526414739615,0.02,84.0
1428000,614400000,1,18.832391713747647,0.01,120.75
1428000,691200000,1,18.85014137606032,0.01,126.0
1428000,768000000,1,18.878610534264677,0.01,152.25
1428000,844800000,1,18.793459875963165,0.01,168.0
1428000,921600000,1,18.828845791752965,0.01,204.75
1479000,76800000,1,16.730801405387318,0.08,84.0
1479000,153600000,1,18.148820326678766,0.04,84.0
1479000,230400000,1,18.953752843062926,0.03,84.0
1479000,307200000,1,19.116803670426304,0.02,84.0
1479000,384000000,1,19.286403085824492,0.02,84.0
1479000,460800000,1,19.215987701767872,0.02,84.0
1479000,537600000,1,19.31620629708325,0.02,84.0
1479000,614400000,1,19.297568506368197,0.02,123.38
1479000,691200000,1,19.33114247052001,0.01,126.0
1479000,768000000,1,19.319938176197837,0.01,154.88
1479000,844800000,1,19.38360147315371,0.01,173.25
1479000,921600000,1,19.327406262079627,0.01,210.0
