F_CPU,F_GPU,N_THREADS,PRECISION,THROUGHPUT,KERNEL_FRACTION,GPU_W
403200,768000000,1,70,8.433836552247618,0.37,444.38
403200,768000000,1,80,8.046994447573832,0.4,476.12
403200,768000000,1,90,7.658727119552731,0.42,501.43
403200,768000000,1,100,7.2406053146043,0.45,507.71
403200,844800000,1,0,14.52854859799506,0.0,134.08
403200,844800000,1,10,12.623074981065388,0.07,208.09
403200,844800000,1,20,11.68633867009466,0.13,254.0
403200,844800000,1,30,10.795638562020944,0.19,338.0
403200,844800000,1,40,10.070493454179255,0.24,381.0
403200,844800000,1,50,9.495774380400722,0.29,423.0
403200,844800000,1,60,8.920606601248885,0.33,465.88
403200,844800000,1,70,8.449514152936207,0.36,507.62
403200,844800000,1,80,8.010253123998718,0.39,512.25
403200,844800000,1,90,7.796055196070787,0.41,567.43
403200,844800000,1,100,7.324397568300007,0.44,561.29
403200,921600000,1,0,14.511681903932667,0.0,137.58
403200,921600000,1,10,12.629451881788329,0.07,212.0
403200,921600000,1,20,11.68360789811894,0.13,296.8
403200,921600000,1,30,10.774701002047193,0.2,381.0
403200,921600000,1,40,10.148163182463973,0.24,423.0
403200,921600000,1,50,9.497578117580016,0.28,475.33
403200,921600000,1,60,8.972633467922835,0.32,507.38
403200,921600000,1,70,8.541898009737764,0.35,549.0
403200,921600000,1,80,8.124136810463888,0.38,581.25
403200,921600000,1,90,7.7435341489855976,0.4,592.0
403200,921600000,1,100,7.423353871279043,0.43,634.0
518400,76800000,1,0,18.51851851851852,0.0,42.0
518400,76800000,1,10,10.773540185304892,0.38,84.0
518400,76800000,1,20,7.762167197081425,0.55,127.0
518400,76800000,1,30,5.937889674009857,0.65,127.0
518400,76800000,1,40,4.895241824946153,0.71,127.0
518400,76800000,1,50,4.16181122024305,0.75,127.0
518400,76800000,1,60,3.618075907232534,0.78,127.0
518400,76800000,1,70,3.2105820785308374,0.81,127.0
518400,76800000,1,80,2.8798525515493605,0.83,127.0
518400,76800000,1,90,2.614174051708363,0.85,127.0
518400,76800000,1,100,2.4128362890577875,0.86,127.0
518400,153600000,1,0,18.646280067126607,0.0,44.8
518400,153600000,1,10,13.137151865475564,0.25,84.0
518400,153600000,1,20,10.410160316468874,0.4,127.0
518400,153600000,1,30,8.500510030601836,0.51,169.0
518400,153600000,1,40,7.2764316379247616,0.56,169.0
518400,153600000,1,50,6.3963157221440445,0.63,169.0
518400,153600000,1,60,5.686988171064604,0.67,212.0
518400,153600000,1,70,5.13083632632119,0.69,203.4
518400,153600000,1,80,4.698144233027954,0.72,212.0
518400,153600000,1,90,4.318162190171862,0.75,212.0
518400,153600000,1,100,3.999680025597952,0.76,212.0
518400,230400000,1,0,18.89287738522577,0.0,44.62
518400,230400000,1,10,14.357501794687723,0.19,107.15
518400,230400000,1,20,11.99184554502938,0.31,169.0
518400,230400000,1,30,10.198878123406425,0.41,192.89
518400,230400000,1,40,8.975049362771495,0.48,212.0
518400,230400000,1,50,8.038585209003216,0.54,238.25
518400,230400000,1,60,7.234843003906815,0.58,254.0
518400,230400000,1,70,6.595000989250148,0.62,254.0
518400,230400000,1,80,6.067592985862508,0.65,254.0
518400,230400000,1,90,5.622083544161466,0.67,254.0
518400,230400000,1,100,5.29296564865294,0.69,254.0
518400,307200000,1,0,18.55287569573284,0.0,47.67
518400,307200000,1,10,14.738393515106855,0.15,120.38
518400,307200000,1,20,12.706480304955527,0.26,169.0
518400,307200000,1,30,11.046062078868884,0.35,212.0
518400,307200000,1,40,9.91768322919766,0.42,254.0
518400,307200000,1,50,8.92140244446427,0.47,254.0
518400,307200000,1,60,8.179290037624734,0.52,275.0
518400,307200000,1,70,7.58150113722517,0.55,296.0
518400,307200000,1,80,6.930487213251092,0.59,296.29
518400,307200000,1,90,6.476683937823834,0.62,296.17
518400,307200000,1,100,6.156498183833036,0.63,324.0
518400,384000000,1,0,18.84303749764462,0.0,49.94
518400,384000000,1,10,15.271838729383017,0.13,123.69
518400,384000000,1,20,13.385089010841924,0.23,169.0
518400,384000000,1,30,11.743981209630064,0.32,212.0
518400,384000000,1,40,10.616838305552607,0.38,254.0
518400,384000000,1,50,9.703085581214825,0.43,282.0
518400,384000000,1,60,8.848774444739403,0.48,296.12
518400,384000000,1,70,8.235875473562839,0.52,306.5
518400,384000000,1,80,7.706535141800247,0.54,338.0
518400,384000000,1,90,7.270083605961468,0.57,338.0
518400,384000000,1,100,6.7631543351819285,0.6,338.0
518400,460800000,1,0,18.55976243504083,0.0,50.47
518400,460800000,1,10,15.32567049808429,0.12,120.38
518400,460800000,1,20,13.616557734204793,0.21,169.0
518400,460800000,1,30,12.134449702705982,0.29,211.91
518400,460800000,1,40,11.020498126515319,0.35,254.0
518400,460800000,1,50,10.150223304912709,0.4,296.0
518400,460800000,1,60,9.398496240601503,0.44,310.0
518400,460800000,1,70,8.723719794120214,0.48,338.0
518400,460800000,1,80,8.185985592665357,0.51,343.38
518400,460800000,1,90,7.668711656441717,0.55,374.86
518400,460800000,1,100,7.230657989877078,0.56,381.0
518400,537600000,1,0,18.660197798096657,0.0,53.27
518400,537600000,1,10,15.593326056447841,0.12,127.0
518400,537600000,1,20,13.885031935573453,0.19,201.17
518400,537600000,1,30,12.448649321548611,0.26,254.0
518400,537600000,1,40,11.405109489051094,0.32,291.8
518400,537600000,1,50,10.573059843518715,0.37,321.2
518400,537600000,1,60,9.873617693522906,0.41,338.0
518400,537600000,1,70,9.090909090909092,0.45,371.44
518400,537600000,1,80,8.686587908269631,0.48,381.0
518400,537600000,1,90,8.206138191367142,0.51,417.62
518400,537600000,1,100,7.6581406034614785,0.54,423.0
518400,614400000,1,0,18.789928598271327,0.0,70.07
518400,614400000,1,10,15.83029919265474,0.1,143.15
518400,614400000,1,20,14.234875444839858,0.18,211.75
518400,614400000,1,30,12.903225806451612,0.25,296.0
518400,614400000,1,40,11.835720203574388,0.31,338.0
518400,614400000,1,50,10.945709281961472,0.36,380.9
518400,614400000,1,60,10.209290454313425,0.4,413.67
518400,614400000,1,70,9.587727708533079,0.44,423.0
518400,614400000,1,80,9.022013713460844,0.47,465.0
518400,614400000,1,90,8.499787505312367,0.5,465.0
518400,614400000,1,100,8.090614886731393,0.52,507.0
518400,691200000,1,0,18.92863903085368,0.0,95.4
518400,691200000,1,10,16.01281024819856,0.09,169.0
518400,691200000,1,20,14.473874656245476,0.17,254.0
518400,691200000,1,30,13.114754098360656,0.24,334.5
518400,691200000,1,40,12.1153380179307,0.3,381.0
518400,691200000,1,50,11.246063877642825,0.35,423.0
518400,691200000,1,60,10.517458981909972,0.39,465.0
518400,691200000,1,70,9.868745682423764,0.42,502.33
518400,691200000,1,80,9.289363678588016,0.46,511.67
518400,691200000,1,90,8.798169980644026,0.49,549.0
518400,691200000,1,100,8.39630562552477,0.51,565.12
518400,768000000,1,0,18.726591760299627,0.0,84.0
518400,768000000,1,10,16.041065126724412,0.09,208.93
518400,768000000,1,20,14.590020426028595,0.16,292.77
518400,768000000,1,30,13.276686139139672,0.23,377.42
518400,768000000,1,40,12.316787781746521,0.28,423.0
518400,768000000,1,50,11.449507671170139,0.33,465.0
518400,768000000,1,60,10.802635843145728,0.37,519.6
518400,768000000,1,70,10.08267795926598,0.41,553.78
518400,768000000,1,80,9.608917075045643,0.43,596.33
518400,768000000,1,90,9.069472156720478,0.47,628.78
518400,768000000,1,100,8.628127696289905,0.49,638.62
518400,844800000,1,0,18.58390633711206,0.0,141.07
518400,844800000,1,10,15.96678907871627,0.08,214.43
518400,844800000,1,20,14.615609470914936,0.15,331.54
518400,844800000,1,30,13.381506757660912,0.22,419.5
518400,844800000,1,40,12.430080795525171,0.27,465.0
518400,844800000,1,50,11.606313834726091,0.31,545.18
518400,844800000,1,60,10.97213078779899,0.35,591.7
518400,844800000,1,70,10.356255178127588,0.39,633.0
518400,844800000,1,80,9.70402717127608,0.42,675.0
518400,844800000,1,90,9.317927692881105,0.45,703.67
518400,844800000,1,100,8.970218873340508,0.47,745.67
518400,921600000,1,0,18.779342723004696,0.0,142.81
518400,921600000,1,10,16.239038648911986,0.08,251.0
518400,921600000,1,20,14.876524843796489,0.15,377.69
518400,921600000,1,30,13.616557734204793,0.21,465.0
518400,921600000,1,40,12.766500702157538,0.26,545.18
518400,921600000,1,50,11.886366337810532,0.31,610.82
518400,921600000,1,60,11.425959780621573,0.33,675.0
518400,921600000,1,70,10.555203715431709,0.38,705.1
518400,921600000,1,80,10.102030508132135,0.41,759.56
518400,921600000,1,90,9.608917075045643,0.44,801.44
518400,921600000,1,100,9.256687957048968,0.46,833.78
614400,76800000,1,0,21.772262138036144,0.0,44.33
614400,76800000,1,10,11.846937566639024,0.42,84.0
614400,76800000,1,20,8.3500334001336,0.59,127.0
614400,76800000,1,30,6.279829188646069,0.68,127.0
614400,76800000,1,40,5.142445747197367,0.74,127.0
614400,76800000,1,50,4.352746583093932,0.78,127.0
614400,76800000,1,60,3.7811472000604978,0.81,127.0
614400,76800000,1,70,3.3333333333333335,0.83,127.0
614400,76800000,1,80,2.9870362626202285,0.85,127.0
614400,76800000,1,90,2.6972353337828725,0.86,127.0
614400,76800000,1,100,2.485027708058945,0.87,127.0
614400,153600000,1,0,21.872265966754156,0.0,44.33
614400,153600000,1,10,14.856633486851878,0.28,123.69
614400,153600000,1,20,11.560693641618498,0.43,169.0
614400,153600000,1,30,9.281603861147207,0.54,169.0
614400,153600000,1,40,7.862871520679351,0.61,212.0
614400,153600000,1,50,6.859651529702291,0.66,212.0
614400,153600000,1,60,6.0786578323506175,0.7,212.0
614400,153600000,1,70,5.445140212360468,0.73,212.0
614400,153600000,1,80,4.927564797477087,0.75,212.0
614400,153600000,1,90,4.513042693383879,0.77,212.0
614400,153600000,1,100,4.184625685232456,0.79,212.0
614400,230400000,1,0,22.036139268400174,0.0,46.72
614400,230400000,1,10,16.377333770062233,0.21,123.93
614400,230400000,1,20,13.44628210299852,0.35,169.0
614400,230400000,1,30,11.235955056179776,0.45,211.9
614400,230400000,1,40,9.814505839630975,0.52,254.0
614400,230400000,1,50,8.718395815170009,0.57,254.0
614400,230400000,1,60,7.81921964187974,0.61,275.25
614400,230400000,1,70,7.138268256121065,0.65,296.0
614400,230400000,1,80,6.530399007379351,0.68,296.0
614400,230400000,1,90,6.004202942059441,0.7,296.0
614400,230400000,1,100,5.603182607721186,0.72,296.0
614400,307200000,1,0,22.301516503122212,0.0,49.06
614400,307200000,1,10,17.26817475392851,0.17,124.13
614400,307200000,1,20,14.641288433382138,0.29,172.23
614400,307200000,1,30,12.479720454261825,0.39,246.18
614400,307200000,1,40,11.052166224580017,0.46,254.0
614400,307200000,1,50,9.968102073365232,0.51,296.0
614400,307200000,1,60,9.076057360682519,0.55,328.67
614400,307200000,1,70,8.265145879824779,0.59,338.0
614400,307200000,1,80,7.5912852045851364,0.62,338.0
614400,307200000,1,90,7.087674533985399,0.65,338.0
614400,307200000,1,100,6.637461834594451,0.67,368.71
614400,384000000,1,0,21.992522542335607,0.0,51.39
614400,384000000,1,10,17.491691446562882,0.15,124.13
614400,384000000,1,20,15.128593040847203,0.26,195.15
614400,384000000,1,30,13.208294809140142,0.35,246.83
614400,384000000,1,40,11.853959222380276,0.41,284.55
614400,384000000,1,50,10.686044026501389,0.47,304.4
614400,384000000,1,60,9.770395701025892,0.51,338.0
614400,384000000,1,70,8.985533291400845,0.55,352.33
614400,384000000,1,80,8.357011532675916,0.58,381.0
614400,384000000,1,90,7.77967947720554,0.61,381.0
614400,384000000,1,100,7.345919341805627,0.63,393.0
614400,460800000,1,0,22.3463687150838,0.0,51.39
614400,460800000,1,10,18.044027426921687,0.14,124.13
614400,460800000,1,20,15.890672175433021,0.23,208.0
614400,460800000,1,30,13.982102908277406,0.32,254.0
614400,460800000,1,40,12.647021626406982,0.38,296.0
614400,460800000,1,50,11.60227404571296,0.43,338.0
614400,460800000,1,60,10.614584439019213,0.47,363.4
614400,460800000,1,70,9.791442279447763,0.52,380.78
614400,460800000,1,80,9.23446301597562,0.54,423.0
614400,460800000,1,90,8.665511265164644,0.57,423.0
614400,460800000,1,100,8.074283407347599,0.6,438.75
614400,537600000,1,0,21.978021978021978,0.0,56.11
614400,537600000,1,10,18.148820326678766,0.12,127.0
614400,537600000,1,20,16.0926939169617,0.21,211.0
614400,537600000,1,30,14.324595330181921,0.29,292.77
614400,537600000,1,40,13.022528975126969,0.36,338.0
614400,537600000,1,50,11.943150603129105,0.41,380.73
614400,537600000,1,60,11.114816049794376,0.45,401.6
614400,537600000,1,70,10.313531353135314,0.49,423.0
614400,537600000,1,80,9.608917075045643,0.52,465.0
614400,537600000,1,90,9.012256669069936,0.55,465.0
614400,537600000,1,100,8.612522607871846,0.57,501.75
614400,614400000,1,0,22.045855379188712,0.0,93.44
614400,614400000,1,10,18.335166850018336,0.11,166.2
614400,614400000,1,20,16.390755613833797,0.2,250.93
614400,614400000,1,30,14.703720041170415,0.27,334.77
614400,614400000,1,40,13.403029084573113,0.33,380.17
614400,614400000,1,50,12.382367508667656,0.38,423.0
614400,614400000,1,60,11.50483202945237,0.43,465.0
614400,614400000,1,70,10.758472296933835,0.46,507.0
614400,614400000,1,80,10.04419445560466,0.5,516.33
614400,614400000,1,90,9.513842641042718,0.52,553.67
614400,614400000,1,100,8.983111749910169,0.55,572.78
614400,691200000,1,0,22.306491188935983,0.0,95.83
614400,691200000,1,10,18.695083193120208,0.11,203.12
614400,691200000,1,20,16.778523489932887,0.19,293.0
614400,691200000,1,30,15.087507543753771,0.26,377.08
614400,691200000,1,40,13.86193512614361,0.32,430.0
614400,691200000,1,50,12.901561088891755,0.37,496.5
614400,691200000,1,60,11.920371915603766,0.41,541.36
614400,691200000,1,70,11.12470797641562,0.45,587.6
614400,691200000,1,80,10.584250635055037,0.48,616.2
614400,691200000,1,90,10.06137438374082,0.5,647.0
614400,691200000,1,100,9.36592675845275,0.54,661.0
614400,768000000,1,0,22.18770800976259,0.0,102.89
614400,768000000,1,10,18.747656542932134,0.1,208.38
614400,768000000,1,20,16.88048615800135,0.18,332.0
614400,768000000,1,30,15.297537096527458,0.25,419.69
614400,768000000,1,40,14.11631846414455,0.3,500.0
614400,768000000,1,50,13.185654008438817,0.35,549.0
614400,768000000,1,60,12.175818823815902,0.4,591.0
614400,768000000,1,70,11.444266422522317,0.43,633.0
614400,768000000,1,80,10.780508840017248,0.47,675.0
614400,768000000,1,90,10.176045588684238,0.49,717.8
614400,768000000,1,100,9.710623422023694,0.52,741.11
614400,844800000,1,0,22.3563603845294,0.0,143.39
614400,844800000,1,10,18.960940462646946,0.09,251.31
614400,844800000,1,20,17.18508334765424,0.17,374.6
614400,844800000,1,30,15.55935895441108,0.24,461.77
614400,844800000,1,40,14.384349827387803,0.29,549.0
614400,844800000,1,50,13.431833445265278,0.34,629.5
614400,844800000,1,60,12.624668602449187,0.38,678.64
614400,844800000,1,70,11.901928112354202,0.41,732.73
614400,844800000,1,80,11.1123458162018,0.45,759.6
614400,844800000,1,90,10.48327916972429,0.48,801.0
614400,844800000,1,100,10.02104419280489,0.5,843.0
614400,921600000,1,0,21.997360316761988,0.0,148.06
614400,921600000,1,10,18.804061677322302,0.09,285.5
614400,921600000,1,20,17.091095539224064,0.16,408.67
614400,921600000,1,30,15.578750584203148,0.23,506.92
614400,921600000,1,40,14.473874656245476,0.28,600.69
614400,921600000,1,50,13.616557734204793,0.32,681.67
614400,921600000,1,60,12.687135244861711,0.37,759.18
614400,921600000,1,70,12.036591237361579,0.4,812.45
614400,921600000,1,80,11.29305477131564,0.43,855.5
614400,921600000,1,90,10.759629868732516,0.46,918.3
614400,921600000,1,100,10.2291325695581,0.49,939.5
710400,76800000,1,0,24.62447672986949,0.0,44.1
710400,76800000,1,10,12.855122766422419,0.45,112.67
710400,76800000,1,20,8.855042946958292,0.62,127.0
710400,76800000,1,30,6.595000989250148,0.71,157.0
710400,76800000,1,40,5.359056806002144,0.76,169.0
710400,76800000,1,50,4.513042693383879,0.8,169.0
710400,76800000,1,60,3.89377774316642,0.83,169.0
710400,76800000,1,70,3.4292376804636326,0.85,169.0
710400,76800000,1,80,3.061568135198849,0.86,169.0
710400,76800000,1,90,2.766175209537772,0.88,169.0
710400,76800000,1,100,2.544658761260115,0.89,169.0
710400,153600000,1,0,25.4841997961264,0.0,46.25
710400,153600000,1,10,16.619577862722288,0.31,123.93
710400,153600000,1,20,12.608750472828142,0.47,169.0
710400,153600000,1,30,9.979044007584074,0.58,211.89
710400,153600000,1,40,8.374507997655138,0.63,212.0
710400,153600000,1,50,7.260582298700356,0.69,224.0
710400,153600000,1,60,6.395906619763352,0.73,254.0
710400,153600000,1,70,5.7106961338587165,0.75,254.0
710400,153600000,1,80,5.176251358765982,0.77,254.0
710400,153600000,1,90,4.719429892868941,0.8,254.0
710400,153600000,1,100,4.364906154517678,0.81,254.0
710400,230400000,1,0,25.58199027884369,0.0,50.45
710400,230400000,1,10,18.467220683287167,0.23,127.0
710400,230400000,1,20,14.856633486851878,0.38,204.54
710400,230400000,1,30,12.22792858889704,0.48,250.09
710400,230400000,1,40,10.622477161674102,0.55,254.0
710400,230400000,1,50,9.36592675845275,0.6,296.0
710400,230400000,1,60,8.357709987463435,0.64,296.0
710400,230400000,1,70,7.561436672967864,0.68,296.0
710400,230400000,1,80,6.90846286701209,0.7,338.0
710400,230400000,1,90,6.352029473416756,0.73,338.0
710400,230400000,1,100,5.905976848570754,0.74,338.0
710400,307200000,1,0,25.5885363357216,0.0,42.0
710400,307200000,1,10,19.19754271453254,0.19,127.0
710400,307200000,1,20,16.046213093709884,0.32,208.0
710400,307200000,1,30,13.548299688389108,0.42,254.0
710400,307200000,1,40,11.946004061641382,0.48,296.0
710400,307200000,1,50,10.613457864572277,0.53,317.0
710400,307200000,1,60,9.586808551433228,0.58,338.0
710400,307200000,1,70,8.72905027932961,0.61,338.0
710400,307200000,1,80,8.048937540244689,0.65,381.0
710400,307200000,1,90,7.439922624804702,0.67,381.0
710400,307200000,1,100,7.137249304118193,0.69,416.86
710400,384000000,1,0,25.523226135783563,0.0,54.65
710400,384000000,1,10,19.90049751243781,0.16,146.76
710400,384000000,1,20,16.975046681378373,0.28,225.33
710400,384000000,1,30,14.65630954125751,0.37,276.46
710400,384000000,1,40,13.066771200836273,0.44,313.58
710400,384000000,1,50,11.800802454566911,0.49,368.82
710400,384000000,1,60,10.733068584308253,0.54,367.5
710400,384000000,1,70,9.813542688910696,0.58,408.89
710400,384000000,1,80,9.07770515613653,0.61,399.11
710400,384000000,1,90,8.47816871555744,0.63,417.38
710400,384000000,1,100,7.943442688061006,0.66,443.88
710400,460800000,1,0,25.980774227071965,0.0,56.8
710400,460800000,1,10,20.639834881320947,0.15,141.82
710400,460800000,1,20,17.879492222420883,0.25,216.73
710400,460800000,1,30,15.607928827844546,0.34,296.0
710400,460800000,1,40,13.968431345159939,0.41,338.0
710400,460800000,1,50,12.674271229404308,0.46,380.08
710400,460800000,1,60,11.596892032935173,0.51,403.55
710400,460800000,1,70,10.700909577314071,0.55,423.0
710400,460800000,1,80,9.908838684106222,0.58,465.0
710400,460800000,1,90,9.228497600590623,0.61,465.0
710400,460800000,1,100,8.720676724513822,0.63,480.75
710400,537600000,1,0,25.960539979231566,0.0,58.95
710400,537600000,1,10,20.946795140343525,0.13,164.06
710400,537600000,1,20,18.358729575913348,0.23,248.62
710400,537600000,1,30,16.15247940558876,0.32,308.0
710400,537600000,1,40,14.573010784027979,0.38,380.0
710400,537600000,1,50,13.345789403443213,0.43,423.0
710400,537600000,1,60,12.241400416207615,0.48,461.18
710400,537600000,1,70,11.348161597821152,0.52,476.45
710400,537600000,1,80,10.549636037556704,0.55,507.0
710400,537600000,1,90,9.872642906506071,0.58,511.67
710400,537600000,1,100,9.318796011555307,0.6,549.0
710400,614400000,1,0,25.52974214960429,0.0,92.55
710400,614400000,1,10,20.986358866736623,0.12,169.0
710400,614400000,1,20,18.539117538005193,0.21,288.12
710400,614400000,1,30,16.45548790521639,0.3,365.0
710400,614400000,1,40,15.003750937734432,0.36,423.0
710400,614400000,1,50,13.766519823788546,0.41,464.67
710400,614400000,1,60,12.753475322025253,0.45,517.17
710400,614400000,1,70,11.795234725171031,0.49,549.0
710400,614400000,1,80,11.138338159946535,0.52,591.0
710400,614400000,1,90,10.431879824744419,0.55,624.6
710400,614400000,1,100,9.921619208254787,0.57,637.22
710400,691200000,1,0,25.94706798131811,0.0,84.0
710400,691200000,1,10,21.436227224008576,0.12,208.67
710400,691200000,1,20,19.058509624547362,0.2,327.5
710400,691200000,1,30,16.972165648336727,0.29,420.13
710400,691200000,1,40,15.499070055796652,0.35,482.93
710400,691200000,1,50,14.302059496567505,0.39,545.69
710400,691200000,1,60,13.18044022670357,0.44,591.0
710400,691200000,1,70,12.465719272001994,0.47,640.18
710400,691200000,1,80,11.507479861910241,0.51,674.91
710400,691200000,1,90,10.932546190007653,0.53,712.5
710400,691200000,1,100,10.241704219582138,0.56,721.5
710400,768000000,1,0,25.77319587628866,0.0,109.45
710400,768000000,1,10,21.510002151000215,0.11,246.83
710400,768000000,1,20,19.31620629708325,0.19,353.75
710400,768000000,1,30,17.476406850751484,0.26,461.6
710400,768000000,1,40,15.875535799333226,0.33,549.0
710400,768000000,1,50,14.699397324709686,0.37,616.85
710400,768000000,1,60,13.544629554381688,0.42,671.33
710400,768000000,1,70,12.888258796236627,0.45,727.08
710400,768000000,1,80,11.882129277566541,0.49,759.0
710400,768000000,1,90,11.234692731153803,0.52,796.7
710400,768000000,1,100,10.713520462824084,0.54,830.1
710400,844800000,1,0,25.549310168625446,0.0,148.1
710400,844800000,1,10,21.49151085321298,0.1,267.94
710400,844800000,1,20,19.264110961279137,0.18,404.19
710400,844800000,1,30,17.537706068046298,0.25,511.73
710400,844800000,1,40,16.048788316482106,0.31,597.0
710400,844800000,1,50,15.003750937734432,0.35,687.15
710400,844800000,1,60,13.88888888888889,0.4,751.83
710400,844800000,1,70,13.171759747102213,0.43,814.67
710400,844800000,1,80,12.190661952944044,0.47,846.82
710400,844800000,1,90,11.595547309833025,0.5,903.45
710400,844800000,1,100,10.9217999126256,0.52,917.8
710400,921600000,1,0,25.73340195573855,0.0,156.55
710400,921600000,1,10,21.83406113537118,0.1,307.67
710400,921600000,1,20,19.68503937007874,0.17,441.25
710400,921600000,1,30,17.85395465095519,0.25,588.2
710400,921600000,1,40,16.433853738701725,0.3,674.57
710400,921600000,1,50,15.257857796765332,0.35,759.0
710400,921600000,1,60,14.378145219266715,0.39,845.69
710400,921600000,1,70,13.37971635001338,0.43,915.67
710400,921600000,1,80,12.708095056551024,0.46,971.42
710400,921600000,1,90,11.99472232217824,0.49,1024.91
710400,921600000,1,100,11.637379262190153,0.5,1096.82
825600,76800000,1,0,28.62049227246709,0.0,43.91
825600,76800000,1,10,13.908205841446453,0.48,123.42
825600,76800000,1,20,9.337940050424876,0.65,127.0
825600,76800000,1,30,6.854949273375377,0.73,169.0
825600,76800000,1,40,5.532197388802833,0.78,169.0
825600,76800000,1,50,4.648568240981778,0.82,169.0
825600,76800000,1,60,4.011070554731058,0.85,169.0
825600,76800000,1,70,3.523732337291659,0.87,169.0
825600,76800000,1,80,3.137058066944819,0.88,169.0
825600,76800000,1,90,2.8205562136853386,0.89,169.0
825600,76800000,1,100,2.5947741249124263,0.9,169.0
825600,153600000,1,0,29.550827423167846,0.0,47.52
825600,153600000,1,10,18.477457501847745,0.34,127.0
825600,153600000,1,20,13.747594171020072,0.5,183.0
825600,153600000,1,30,10.7284626113078,0.61,211.0
825600,153600000,1,40,8.9126559714795,0.67,254.0
825600,153600000,1,50,7.683442182097579,0.72,254.0
825600,153600000,1,60,6.7294751009421265,0.75,254.0
825600,153600000,1,70,5.9880239520958085,0.78,254.0
825600,153600000,1,80,5.397527932207049,0.8,254.0
825600,153600000,1,90,4.911108928396032,0.82,254.0
825600,153600000,1,100,4.540707442219498,0.83,254.0
825600,230400000,1,0,29.507229271171436,0.0,49.35
825600,230400000,1,10,20.639834881320947,0.26,131.94
825600,230400000,1,20,16.366612111292962,0.41,211.0
825600,230400000,1,30,13.271400132714003,0.51,254.0
825600,230400000,1,40,11.409013120365088,0.58,296.0
825600,230400000,1,50,9.98502246630055,0.63,319.33
825600,230400000,1,60,8.880206020779681,0.67,338.0
825600,230400000,1,70,7.980845969672785,0.7,338.0
825600,230400000,1,80,7.277490721199331,0.73,344.14
825600,230400000,1,90,6.647610184138802,0.75,344.14
825600,230400000,1,100,6.200396825396825,0.77,373.83
825600,307200000,1,0,29.542097488921712,0.0,53.0
825600,307200000,1,10,21.862702229995627,0.21,164.33
825600,307200000,1,20,17.93400286944046,0.35,211.0
825600,307200000,1,30,14.970059880239521,0.45,292.77
825600,307200000,1,40,13.061650992685475,0.52,334.5
825600,307200000,1,50,11.547344110854505,0.57,338.0
825600,307200000,1,60,10.406910188365075,0.61,380.3
825600,307200000,1,70,9.416195856873824,0.65,380.11
825600,307200000,1,80,8.639308855291576,0.68,423.0
825600,307200000,1,90,7.944704854214666,0.7,423.0
825600,307200000,1,100,7.4487895716946,0.72,423.0
825600,384000000,1,0,29.72651605231867,0.0,42.0
825600,384000000,1,10,22.644927536231886,0.18,150.28
825600,384000000,1,20,19.15341888527102,0.31,243.25
825600,384000000,1,30,16.291951775822742,0.4,302.0
825600,384000000,1,40,14.347202295552366,0.47,357.38
825600,384000000,1,50,12.858428700012858,0.53,390.75
825600,384000000,1,60,11.633317822242905,0.57,419.09
825600,384000000,1,70,10.60220525869381,0.61,444.0
825600,384000000,1,80,9.769441187964048,0.64,455.67
825600,384000000,1,90,9.036688957166094,0.66,479.0
825600,384000000,1,100,8.494733265375467,0.69,480.75
825600,460800000,1,0,29.664787896766537,0.0,42.0
825600,460800000,1,10,23.277467411545622,0.16,166.79
825600,460800000,1,20,19.884668920262477,0.28,251.12
825600,460800000,1,30,17.14971702966901,0.37,321.2
825600,460800000,1,40,15.297537096527458,0.44,374.0
825600,460800000,1,50,13.800717637317142,0.49,423.0
825600,460800000,1,60,12.589701624071509,0.54,442.09
825600,460800000,1,70,11.604966925844261,0.57,464.27
825600,460800000,1,80,10.74922068150059,0.6,506.0
825600,460800000,1,90,9.91571641051066,0.63,507.0
825600,460800000,1,100,9.39584703561026,0.65,539.67
825600,537600000,1,0,30.021014710297205,0.0,62.22
825600,537600000,1,10,23.900573613766728,0.15,166.79
825600,537600000,1,20,20.64409578860446,0.26,255.59
825600,537600000,1,30,18.031013342949873,0.35,340.8
825600,537600000,1,40,16.178611875101115,0.41,419.79
825600,537600000,1,50,14.624159110851126,0.46,464.92
825600,537600000,1,60,13.3422281521014,0.51,506.33
825600,537600000,1,70,12.391573729863692,0.55,545.09
825600,537600000,1,80,11.448196908986835,0.57,560.45
825600,537600000,1,90,10.691756655618518,0.61,591.0
825600,537600000,1,100,10.00300090027008,0.63,591.0
825600,614400000,1,0,30.211480362537763,0.0,100.61
825600,614400000,1,10,24.201355275895448,0.14,208.79
825600,614400000,1,20,21.20441051738762,0.24,300.67
825600,614400000,1,30,18.6706497386109,0.32,406.62
825600,614400000,1,40,16.78697330871244,0.39,464.33
825600,614400000,1,50,15.337423312883434,0.44,539.79
825600,614400000,1,60,14.168319637291019,0.48,587.54
825600,614400000,1,70,13.012361743656475,0.52,626.0
825600,614400000,1,80,12.113870381586917,0.56,644.45
825600,614400000,1,90,11.27777151234916,0.58,674.73
825600,614400000,1,100,10.758472296933835,0.6,707.6
825600,691200000,1,0,29.922202274087372,0.0,106.13
825600,691200000,1,10,24.43195699975568,0.13,240.55
825600,691200000,1,20,21.459227467811157,0.22,340.33
825600,691200000,1,30,19.051247856734616,0.31,461.5
825600,691200000,1,40,17.280110592707793,0.37,546.13
