F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
614400,384000000,1,4.523863379325944,0.01,84.0
614400,460800000,1,4.522635792139659,0.01,84.0
614400,537600000,1,4.535147392290249,0.01,84.0
614400,614400000,1,4.528575310207409,0.01,127.0
614400,691200000,1,4.546901286773064,0.01,127.0
614400,768000000,1,4.545867806164197,0.01,169.0
614400,844800000,1,4.550625711035267,0.01,211.0
614400,921600000,1,4.549590536851683,0.01,219.6
710400,76800000,1,4.8169556840077075,0.05,84.0
710400,153600000,1,5.096580194689364,0.03,84.0
710400,230400000,1,5.153842189352162,0.02,84.0
710400,307200000,1,5.181615627752733,0.01,84.0
710400,384000000,1,5.188336619279859,0.01,84.0
710400,460800000,1,5.1894135962636225,0.01,84.0
710400,537600000,1,5.201289919900136,0.01,92.6
710400,614400000,1,5.207790855119258,0.01,127.0
710400,691200000,1,5.208062080099995,0.01,135.4
710400,768000000,1,5.206435153850159,0.01,169.0
710400,844800000,1,5.211047420531527,0.01,211.0
710400,921600000,1,5.213764337851929,0.01,211.0
825600,76800000,1,5.459707359685521,0.05,84.0
825600,153600000,1,5.8268267101736395,0.03,84.0
825600,230400000,1,5.902839265686795,0.02,84.0
825600,307200000,1,5.938947618482005,0.02,84.0
825600,384000000,1,5.949193884228687,0.01,84.0
825600,460800000,1,5.9513182169850625,0.01,84.0
825600,537600000,1,5.966587112171838,0.01,105.5
825600,614400000,1,5.955216769890424,0.01,127.0
825600,691200000,1,5.964096141229797,0.01,169.0
825600,768000000,1,5.975143403441682,0.01,169.0
825600,844800000,1,5.975857535556353,0.01,211.0
825600,921600000,1,5.970862192500597,0.01,218.17
921600,76800000,1,5.930142916444287,0.06,84.0
921600,153600000,1,6.379178361826997,0.03,84.0
921600,230400000,1,6.4750064750064755,0.02,84.0
921600,307200000,1,6.498992656138299,0.02,84.0
921600,384000000,1,6.520179956966812,0.01,84.0
921600,460800000,1,6.554368486596316,0.01,84.0
921600,537600000,1,6.550504388837941,0.01,114.71
921600,614400000,1,6.537229522128522,0.01,127.0
921600,691200000,1,6.573325445342799,0.01,145.0
921600,768000000,1,6.578081831337982,0.01,169.0
921600,844800000,1,6.564695069914002,0.01,211.0
921600,921600000,1,6.564695069914002,0.01,223.0
1036800,76800000,1,6.502373366278692,0.06,84.0
1036800,153600000,1,6.973014434139879,0.03,84.0
1036800,230400000,1,7.157683773530885,0.02,84.0
1036800,307200000,1,7.1890726096333575,0.02,84.0
1036800,384000000,1,7.243752263672582,0.02,84.0
1036800,460800000,1,7.2400810889081955,0.01,84.0
1036800,537600000,1,7.235366471311772,0.01,108.14
1036800,614400000,1,7.241129616220131,0.01,126.57
1036800,691200000,1,7.243752263672582,0.01,144.57
1036800,768000000,1,7.25531451788435,0.01,169.0
1036800,844800000,1,7.245851749873198,0.01,211.0
1036800,921600000,1,7.264802034144569,0.01,217.0
1132800,76800000,1,6.840881105486386,0.07,84.0
1132800,153600000,1,7.3675679658144855,0.04,84.0
1132800,230400000,1,7.609770945894529,0.03,84.0
1132800,307200000,1,7.64525993883792,0.02,84.0
1132800,384000000,1,7.675186123263489,0.02,84.0
1132800,460800000,1,7.7118840132644415,0.01,84.0
1132800,537600000,1,7.7226040620897365,0.01,115.5
1132800,614400000,1,7.702380035430948,0.01,126.0
1132800,691200000,1,7.698822080221727,0.01,152.75
1132800,768000000,1,7.7435341489855976,0.01,169.0
1132800,844800000,1,7.705941280727441,0.01,211.0
1132800,921600000,1,7.727378100610463,0.01,221.5
1224000,76800000,1,7.308338814587444,0.07,84.0
1224000,153600000,1,7.886435331230284,0.04,84.0
1224000,230400000,1,8.128759551292474,0.03,84.0
1224000,307200000,1,8.200754469411185,0.02,84.0
1224000,384000000,1,8.224360555966774,0.02,84.0
1224000,460800000,1,8.278831029058697,0.01,84.0
1224000,537600000,1,8.291873963515755,0.01,126.0
1224000,614400000,1,8.285004142502071,0.01,126.0
1224000,691200000,1,8.305647840531561,0.01,163.5
1224000,768000000,1,8.315316813570597,0.01,168.25
1224000,844800000,1,8.277460475126231,0.01,211.0
1224000,921600000,1,8.289124668435013,0.01,232.0
1326000,76800000,1,7.679311933650745,0.07,84.0
1326000,153600000,1,8.309098462816785,0.04,84.0
1326000,230400000,1,8.639308855291576,0.03,84.0
1326000,307200000,1,8.718395815170009,0.02,84.0
1326000,384000000,1,8.747375787263822,0.02,84.0
1326000,460800000,1,8.77808988764045,0.02,84.0
1326000,537600000,1,8.77808988764045,0.01,126.0
1326000,614400000,1,8.79971840901091,0.01,126.0
1326000,691200000,1,8.80514220304658,0.01,168.0
1326000,768000000,1,8.788890841975743,0.01,168.0
1326000,844800000,1,8.805917576611483,0.01,210.88
1326000,921600000,1,8.821453775582215,0.01,239.0
1428000,76800000,1,8.116224332440549,0.08,84.0
1428000,153600000,1,8.815232722143865,0.04,84.0
1428000,230400000,1,9.189487226612755,0.03,84.0
1428000,307200000,1,9.275577404693442,0.02,84.0
1428000,384000000,1,9.318796011555307,0.02,84.0
1428000,460800000,1,9.317927692881105,0.02,84.0
1428000,537600000,1,9.334453467749464,0.02,126.0
1428000,614400000,1,9.324878776575906,0.01,126.0
1428000,691200000,1,9.358038555118847,0.01,168.0
1428000,768000000,1,9.347541596560104,0.01,168.0
1428000,844800000,1,9.354536950420954,0.01,210.0
1428000,921600000,1,9.334453467749464,0.01,252.89
1479000,76800000,1,8.272667107875579,0.08,84.0
1479000,153600000,1,9.026900162484203,0.04,84.0
1479000,230400000,1,9.407337723424272,0.03,84.0
1479000,307200000,1,9.532888465204957,0.02,84.0
1479000,384000000,1,9.521089212605922,0.02,84.0
1479000,460800000,1,9.587727708533079,0.02,84.0
1479000,537600000,1,9.551098376313275,0.02,126.0
1479000,614400000,1,9.604302727621974,0.01,126.0
1479000,691200000,1,9.63855421686747,0.01,168.0
1479000,768000000,1,9.604302727621974,0.01,168.0
1479000,844800000,1,9.62741888899586,0.01,210.0
1479000,921600000,1,9.616309260505819,0.01,252.89
