F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
921600,460800000,1,7.870916961826053,0.01,42.0
921600,537600000,1,7.797878976918278,0.01,42.0
921600,614400000,1,7.890168849613382,0.01,84.0
921600,691200000,1,7.868439688409788,0.01,84.0
921600,768000000,1,7.8064012490242005,0.01,85.0
921600,844800000,1,7.774236181295188,0.01,127.0
921600,921600000,1,7.783918424534911,0.01,127.0
1036800,76800000,1,8.056719303899452,0.08,42.0
1036800,153600000,1,8.359107247345984,0.04,42.0
1036800,230400000,1,8.639308855291576,0.03,42.0
1036800,307200000,1,8.634832915983075,0.02,42.0
1036800,384000000,1,8.670019074041962,0.02,42.0
1036800,460800000,1,8.675284115554785,0.02,42.0
1036800,537600000,1,8.75196919306844,0.01,42.0
1036800,614400000,1,8.775008775008775,0.01,84.0
1036800,691200000,1,8.791981712678037,0.01,84.0
1036800,768000000,1,8.75196919306844,0.01,88.78
1036800,844800000,1,8.867606632969762,0.01,127.0
1036800,921600000,1,8.760402978537012,0.01,127.0
1132800,76800000,1,8.459521191100585,0.08,42.0
1132800,153600000,1,8.954154727793696,0.04,42.0
1132800,230400000,1,9.017132551848512,0.03,42.0
1132800,307200000,1,9.073586788857636,0.02,42.0
1132800,384000000,1,9.195402298850574,0.02,42.0
1132800,460800000,1,9.338812103100485,0.02,42.0
1132800,537600000,1,9.38174312787316,0.01,51.33
1132800,614400000,1,9.245562130177515,0.01,84.0
1132800,691200000,1,9.392317084624777,0.01,84.0
1132800,768000000,1,9.29022668153103,0.01,88.78
1132800,844800000,1,9.298865538404314,0.01,127.0
1132800,921600000,1,9.384384384384385,0.01,127.0
1224000,76800000,1,9.180207472688883,0.09,42.0
1224000,153600000,1,9.743739647276625,0.05,42.0
1224000,230400000,1,9.748488984207448,0.03,42.0
1224000,307200000,1,10.076582023377672,0.03,42.0
1224000,384000000,1,9.932459276916964,0.02,42.0
1224000,460800000,1,9.963136395337251,0.02,42.0
1224000,537600000,1,10.089799212995661,0.02,50.4
1224000,614400000,1,10.19160211985324,0.01,84.0
1224000,691200000,1,10.2291325695581,0.01,84.0
1224000,768000000,1,10.079629069650238,0.01,118.3
1224000,844800000,1,10.245901639344263,0.01,126.9
1224000,921600000,1,10.130685847431872,0.01,131.1
1326000,76800000,1,9.916699722332407,0.1,42.0
1326000,153600000,1,10.406910188365075,0.05,42.0
1326000,230400000,1,10.682619378271552,0.04,42.0
1326000,307200000,1,10.688328345446772,0.03,42.0
1326000,384000000,1,10.932546190007653,0.02,42.0
1326000,460800000,1,10.789814415192058,0.02,42.0
1326000,537600000,1,10.893246187363834,0.02,67.2
1326000,614400000,1,10.903936321011885,0.01,84.0
1326000,691200000,1,11.116051578479325,0.01,84.0
1326000,768000000,1,11.053387863380125,0.01,126.1
1326000,844800000,1,11.082788429568879,0.01,126.1
1326000,921600000,1,11.154489682097044,0.01,145.64
1428000,76800000,1,10.617965597791462,0.1,42.0
1428000,153600000,1,11.037527593818986,0.05,42.0
1428000,230400000,1,11.23721766490617,0.04,42.0
1428000,307200000,1,11.531365313653136,0.03,42.0
1428000,384000000,1,11.66044776119403,0.02,42.0
1428000,460800000,1,11.594202898550725,0.02,42.0
1428000,537600000,1,11.72195522213105,0.02,80.18
1428000,614400000,1,11.894849530153445,0.02,84.0
1428000,691200000,1,11.882129277566541,0.01,84.0
1428000,768000000,1,11.910433539780849,0.01,126.0
1428000,844800000,1,11.768859597505003,0.01,126.0
1428000,921600000,1,11.88495364868077,0.01,160.82
1479000,76800000,1,10.737678513905294,0.1,42.0
1479000,153600000,1,11.633317822242905,0.06,42.0
1479000,230400000,1,11.865211200759374,0.04,42.0
1479000,307200000,1,11.971746677840297,0.03,42.0
1479000,384000000,1,12.040939193257074,0.02,42.0
1479000,460800000,1,11.941724385001194,0.02,42.0
1479000,537600000,1,12.006243246488173,0.02,84.0
1479000,614400000,1,12.1300339640951,0.02,84.0
1479000,691200000,1,12.056908608632748,0.01,84.0
1479000,768000000,1,12.150668286755772,0.01,126.0
1479000,844800000,1,12.319822594554639,0.01,126.0
1479000,921600000,1,12.303149606299213,0.02,168.0
