F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
307200,230400000,4,6.74809366354005,0.29,37.0
307200,307200000,1,3.668782331144293,0.6,42.0
307200,307200000,2,5.33304890405845,0.44,42.0
307200,307200000,3,6.222000995520159,0.34,42.0
307200,307200000,4,6.74809366354005,0.29,42.0
307200,384000000,1,3.668782331144293,0.6,42.0
307200,384000000,2,5.33304890405845,0.44,42.0
307200,384000000,3,6.222000995520159,0.34,42.0
307200,384000000,4,6.74809366354005,0.29,42.0
307200,460800000,1,3.668782331144293,0.6,42.0
307200,460800000,2,5.33304890405845,0.44,42.0
307200,460800000,3,6.222000995520159,0.34,42.0
307200,460800000,4,6.74809366354005,0.29,42.0
307200,537600000,1,3.668782331144293,0.6,42.0
307200,537600000,2,5.33304890405845,0.44,42.0
307200,537600000,3,6.222000995520159,0.34,42.0
307200,537600000,4,6.74809366354005,0.29,42.0
307200,614400000,1,3.668782331144293,0.6,42.0
307200,614400000,2,5.33304890405845,0.44,42.0
307200,614400000,3,6.222000995520159,0.34,42.0
307200,614400000,4,6.74809366354005,0.29,42.0
307200,691200000,1,3.668782331144293,0.6,76.0
307200,691200000,2,5.33304890405845,0.44,76.0
307200,691200000,3,6.222000995520159,0.34,76.0
307200,691200000,4,6.74809366354005,0.29,76.0
307200,768000000,1,3.668782331144293,0.6,85.0
307200,768000000,2,5.33304890405845,0.44,85.0
307200,768000000,3,6.222000995520159,0.34,85.0
307200,768000000,4,6.74809366354005,0.29,85.0
307200,844800000,1,3.668782331144293,0.6,85.0
307200,844800000,2,5.33304890405845,0.44,85.0
307200,844800000,3,6.222000995520159,0.34,85.0
307200,844800000,4,6.74809366354005,0.29,85.0
307200,921600000,1,3.668782331144293,0.6,127.0
307200,921600000,2,5.33304890405845,0.44,127.0
307200,921600000,3,6.222000995520159,0.34,127.0
307200,921600000,4,6.74809366354005,0.29,127.0
403200,76800000,1,4.965983016338084,0.62,6.0
403200,76800000,2,7.400828892835998,0.46,6.0
403200,76800000,3,8.608815426997245,0.36,6.0
403200,76800000,4,9.49397132820659,0.3,6.0
403200,153600000,1,4.965983016338084,0.62,32.0
403200,153600000,2,7.400828892835998,0.46,32.0
403200,153600000,3,8.608815426997245,0.36,32.0
403200,153600000,4,9.49397132820659,0.3,32.0
403200,230400000,1,4.965983016338084,0.62,37.0
403200,230400000,2,7.400828892835998,0.46,37.0
403200,230400000,3,8.608815426997245,0.36,37.0
403200,230400000,4,9.49397132820659,0.3,37.0
403200,307200000,1,4.965983016338084,0.62,42.0
403200,307200000,2,7.400828892835998,0.46,42.0
403200,307200000,3,8.608815426997245,0.36,42.0
403200,307200000,4,9.49397132820659,0.3,42.0
403200,384000000,1,4.965983016338084,0.62,42.0
403200,384000000,2,7.400828892835998,0.46,42.0
403200,384000000,3,8.608815426997245,0.36,42.0
403200,384000000,4,9.49397132820659,0.3,42.0
403200,460800000,1,4.965983016338084,0.62,42.0
403200,460800000,2,7.400828892835998,0.46,42.0
403200,460800000,3,8.608815426997245,0.36,42.0
403200,460800000,4,9.49397132820659,0.3,42.0
403200,537600000,1,4.965983016338084,0.62,42.0
403200,537600000,2,7.400828892835998,0.46,42.0
403200,537600000,3,8.608815426997245,0.36,42.0
403200,537600000,4,9.49397132820659,0.3,42.0
403200,614400000,1,4.965983016338084,0.62,42.0
403200,614400000,2,7.400828892835998,0.46,42.0
403200,614400000,3,8.608815426997245,0.36,42.0
403200,614400000,4,9.49397132820659,0.3,42.0
403200,691200000,1,4.965983016338084,0.62,76.0
403200,691200000,2,7.400828892835998,0.46,76.0
403200,691200000,3,8.608815426997245,0.36,76.0
403200,691200000,4,9.49397132820659,0.3,76.0
403200,768000000,1,4.965983016338084,0.62,85.0
403200,768000000,2,7.400828892835998,0.46,85.0
403200,768000000,3,8.608815426997245,0.36,85.0
403200,768000000,4,9.49397132820659,0.3,85.0
403200,844800000,1,4.965983016338084,0.62,85.0
403200,844800000,2,7.400828892835998,0.46,85.0
403200,844800000,3,8.608815426997245,0.36,85.0
403200,844800000,4,9.49397132820659,0.3,85.0
403200,921600000,1,4.965983016338084,0.62,127.0
403200,921600000,2,7.400828892835998,0.46,127.0
403200,921600000,3,8.608815426997245,0.36,127.0
403200,921600000,4,9.49397132820659,0.3,127.0
518400,76800000,1,6.377144314775843,0.62,6.0
518400,76800000,2,9.215740484747949,0.46,6.0
518400,76800000,3,11.155734047300312,0.36,6.0
518400,76800000,4,12.24739742804654,0.3,6.0
518400,153600000,1,6.377144314775843,0.62,32.0
518400,153600000,2,9.215740484747949,0.46,32.0
518400,153600000,3,11.155734047300312,0.36,32.0
518400,153600000,4,12.24739742804654,0.3,32.0
518400,230400000,1,6.377144314775843,0.62,37.0
518400,230400000,2,9.215740484747949,0.46,37.0
518400,230400000,3,11.155734047300312,0.36,37.0
518400,230400000,4,12.24739742804654,0.3,37.0
518400,307200000,1,6.377144314775843,0.62,42.0
518400,307200000,2,9.215740484747949,0.46,42.0
518400,307200000,3,11.155734047300312,0.36,42.0
518400,307200000,4,12.24739742804654,0.3,42.0
518400,384000000,1,6.377144314775843,0.62,42.0
518400,384000000,2,9.215740484747949,0.46,42.0
518400,384000000,3,11.155734047300312,0.36,42.0
518400,384000000,4,12.24739742804654,0.3,42.0
518400,460800000,1,6.377144314775843,0.62,42.0
518400,460800000,2,9.215740484747949,0.46,42.0
518400,460800000,3,11.155734047300312,0.36,42.0
518400,460800000,4,12.24739742804654,0.3,42.0
518400,537600000,1,6.377144314775843,0.62,42.0
518400,537600000,2,9.215740484747949,0.46,42.0
518400,537600000,3,11.155734047300312,0.36,42.0
518400,537600000,4,12.24739742804654,0.3,42.0
518400,614400000,1,6.377144314775843,0.62,42.0
518400,614400000,2,9.215740484747949,0.46,42.0
518400,614400000,3,11.155734047300312,0.36,42.0
518400,614400000,4,12.24739742804654,0.3,42.0
518400,691200000,1,6.377144314775843,0.62,76.0
518400,691200000,2,9.215740484747949,0.46,76.0
518400,691200000,3,11.155734047300312,0.36,76.0
518400,691200000,4,12.24739742804654,0.3,76.0
518400,768000000,1,6.377144314775843,0.62,85.0
518400,768000000,2,9.215740484747949,0.46,85.0
518400,768000000,3,11.155734047300312,0.36,85.0
518400,768000000,4,12.24739742804654,0.3,85.0
518400,844800000,1,6.377144314775843,0.62,85.0
518400,844800000,2,9.215740484747949,0.46,85.0
518400,844800000,3,11.155734047300312,0.36,85.0
518400,844800000,4,12.24739742804654,0.3,85.0
518400,921600000,1,6.377144314775843,0.62,127.0
518400,921600000,2,9.215740484747949,0.46,127.0
518400,921600000,3,11.155734047300312,0.36,127.0
518400,921600000,4,12.24739742804654,0.3,127.0
614400,76800000,1,7.584951456310679,0.62,6.0
614400,76800000,2,11.171936096525528,0.46,6.0
614400,76800000,3,13.133701076963488,0.36,6.0
614400,76800000,4,13.904338153503893,0.3,6.0
614400,153600000,1,7.584951456310679,0.62,32.0
614400,153600000,2,11.171936096525528,0.46,32.0
614400,153600000,3,13.133701076963488,0.36,32.0
614400,153600000,4,13.904338153503893,0.3,32.0
614400,230400000,1,7.584951456310679,0.62,37.0
614400,230400000,2,11.171936096525528,0.46,37.0
614400,230400000,3,13.133701076963488,0.36,37.0
614400,230400000,4,13.904338153503893,0.3,37.0
614400,307200000,1,7.584951456310679,0.62,42.0
614400,307200000,2,11.171936096525528,0.46,42.0
614400,307200000,3,13.133701076963488,0.36,42.0
614400,307200000,4,13.904338153503893,0.3,42.0
614400,384000000,1,7.584951456310679,0.62,42.0
614400,384000000,2,11.171936096525528,0.46,42.0
614400,384000000,3,13.133701076963488,0.36,42.0
614400,384000000,4,13.904338153503893,0.3,42.0
614400,460800000,1,7.584951456310679,0.62,42.0
614400,460800000,2,11.171936096525528,0.46,42.0
614400,460800000,3,13.133701076963488,0.36,42.0
614400,460800000,4,13.904338153503893,0.3,42.0
614400,537600000,1,7.584951456310679,0.62,42.0
614400,537600000,2,11.171936096525528,0.46,42.0
614400,537600000,3,13.133701076963488,0.36,42.0
614400,537600000,4,13.904338153503893,0.3,42.0
614400,614400000,1,7.584951456310679,0.62,42.0
614400,614400000,2,11.171936096525528,0.46,42.0
614400,614400000,3,13.133701076963488,0.36,42.0
614400,614400000,4,13.904338153503893,0.3,42.0
614400,691200000,1,7.584951456310679,0.62,76.0
614400,691200000,2,11.171936096525528,0.46,76.0
614400,691200000,3,13.133701076963488,0.36,76.0
614400,691200000,4,13.904338153503893,0.3,76.0
614400,768000000,1,7.584951456310679,0.62,85.0
614400,768000000,2,11.171936096525528,0.46,85.0
614400,768000000,3,13.133701076963488,0.36,85.0
614400,768000000,4,13.904338153503893,0.3,85.0
614400,844800000,1,7.584951456310679,0.62,85.0
614400,844800000,2,11.171936096525528,0.46,85.0
614400,844800000,3,13.133701076963488,0.36,85.0
614400,844800000,4,13.904338153503893,0.3,85.0
614400,921600000,1,7.584951456310679,0.62,127.0
614400,921600000,2,11.171936096525528,0.46,127.0
614400,921600000,3,13.133701076963488,0.36,127.0
614400,921600000,4,13.904338153503893,0.3,127.0
710400,76800000,1,8.787346221441124,0.62,6.0
710400,76800000,2,12.936610608020699,0.46,6.0
710400,76800000,3,15.101177891875567,0.36,6.0
710400,76800000,4,16.644474034620508,0.3,6.0
710400,153600000,1,8.787346221441124,0.62,32.0
710400,153600000,2,12.936610608020699,0.46,32.0
710400,153600000,3,15.101177891875567,0.36,32.0
710400,153600000,4,16.644474034620508,0.3,32.0
710400,230400000,1,8.787346221441124,0.62,37.0
710400,230400000,2,12.936610608020699,0.46,37.0
710400,230400000,3,15.101177891875567,0.36,37.0
710400,230400000,4,16.644474034620508,0.3,37.0
710400,307200000,1,8.787346221441124,0.62,42.0
710400,307200000,2,12.936610608020699,0.46,42.0
710400,307200000,3,15.101177891875567,0.36,42.0
710400,307200000,4,16.644474034620508,0.3,42.0
710400,384000000,1,8.787346221441124,0.62,42.0
710400,384000000,2,12.936610608020699,0.46,42.0
710400,384000000,3,15.101177891875567,0.36,42.0
710400,384000000,4,16.644474034620508,0.3,42.0
710400,460800000,1,8.787346221441124,0.62,42.0
710400,460800000,2,12.936610608020699,0.46,42.0
710400,460800000,3,15.101177891875567,0.36,42.0
710400,460800000,4,16.644474034620508,0.3,42.0
710400,537600000,1,8.787346221441124,0.62,42.0
710400,537600000,2,12.936610608020699,0.46,42.0
710400,537600000,3,15.101177891875567,0.36,42.0
710400,537600000,4,16.644474034620508,0.3,42.0
710400,614400000,1,8.787346221441124,0.62,42.0
710400,614400000,2,12.936610608020699,0.46,42.0
710400,614400000,3,15.101177891875567,0.36,42.0
710400,614400000,4,16.644474034620508,0.3,42.0
710400,691200000,1,8.787346221441124,0.62,76.0
710400,691200000,2,12.936610608020699,0.46,76.0
710400,691200000,3,15.101177891875567,0.36,76.0
710400,691200000,4,16.644474034620508,0.3,76.0
710400,768000000,1,8.787346221441124,0.62,85.0
710400,768000000,2,12.936610608020699,0.46,85.0
710400,768000000,3,15.101177891875567,0.36,85.0
710400,768000000,4,16.644474034620508,0.3,85.0
710400,844800000,1,8.787346221441124,0.62,85.0
710400,844800000,2,12.936610608020699,0.46,85.0
710400,844800000,3,15.101177891875567,0.36,85.0
710400,844800000,4,16.644474034620508,0.3,85.0
710400,921600000,1,8.787346221441124,0.62,127.0
710400,921600000,2,12.936610608020699,0.46,127.0
710400,921600000,3,15.101177891875567,0.36,127.0
710400,921600000,4,16.644474034620508,0.3,127.0
825600,76800000,1,10.184336490477646,0.62,6.0
825600,76800000,2,14.952153110047847,0.45,6.0
825600,76800000,3,17.537706068046298,0.36,6.0
825600,76800000,4,19.21229586935639,0.3,6.0
825600,153600000,1,10.184336490477646,0.62,32.0
825600,153600000,2,14.952153110047847,0.45,32.0
825600,153600000,3,17.537706068046298,0.36,32.0
825600,153600000,4,19.21229586935639,0.3,32.0
825600,230400000,1,10.184336490477646,0.62,37.0
825600,230400000,2,14.952153110047847,0.45,37.0
825600,230400000,3,17.537706068046298,0.36,37.0
825600,230400000,4,19.21229586935639,0.3,37.0
825600,307200000,1,10.184336490477646,0.62,42.0
825600,307200000,2,14.952153110047847,0.45,42.0
825600,307200000,3,17.537706068046298,0.36,42.0
825600,307200000,4,19.21229586935639,0.3,42.0
825600,384000000,1,10.184336490477646,0.62,42.0
825600,384000000,2,14.952153110047847,0.45,42.0
825600,384000000,3,17.537706068046298,0.36,42.0
825600,384000000,4,19.21229586935639,0.3,42.0
825600,460800000,1,10.184336490477646,0.62,42.0
825600,460800000,2,14.952153110047847,0.45,42.0
825600,460800000,3,17.537706068046298,0.36,42.0
825600,460800000,4,19.21229586935639,0.3,42.0
825600,537600000,1,10.184336490477646,0.62,42.0
825600,537600000,2,14.952153110047847,0.45,42.0
825600,537600000,3,17.537706068046298,0.36,42.0
825600,537600000,4,19.21229586935639,0.3,42.0
825600,614400000,1,10.184336490477646,0.62,42.0
825600,614400000,2,14.952153110047847,0.45,42.0
825600,614400000,3,17.537706068046298,0.36,42.0
825600,614400000,4,19.21229586935639,0.3,42.0
825600,691200000,1,10.184336490477646,0.62,76.0
825600,691200000,2,14.952153110047847,0.45,76.0
825600,691200000,3,17.537706068046298,0.36,76.0
825600,691200000,4,19.21229586935639,0.3,76.0
825600,768000000,1,10.184336490477646,0.62,85.0
825600,768000000,2,14.952153110047847,0.45,85.0
825600,768000000,3,17.537706068046298,0.36,85.0
825600,768000000,4,19.21229586935639,0.3,85.0
825600,844800000,1,10.184336490477646,0.62,85.0
825600,844800000,2,14.952153110047847,0.45,85.0
