F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
825600,384000000,1,24.307243558580456,0.02,44.21
825600,460800000,1,24.201355275895448,0.02,79.58
825600,537600000,1,24.271844660194173,0.01,84.0
825600,614400000,1,24.324981756263682,0.01,86.26
825600,691200000,1,24.3842965130456,0.01,102.11
825600,768000000,1,24.354603019970774,0.01,126.95
825600,844800000,1,24.271844660194173,0.01,164.58
825600,921600000,1,24.289531212047606,0.01,171.21
921600,76800000,1,24.295432458697768,0.05,42.0
921600,153600000,1,26.109660574412533,0.03,44.1
921600,230400000,1,26.49708532061473,0.02,44.1
921600,307200000,1,26.71653753673524,0.02,42.0
921600,384000000,1,26.70940170940171,0.02,62.0
921600,460800000,1,26.688017080330933,0.02,72.0
921600,537600000,1,26.75943270002676,0.01,84.0
921600,614400000,1,26.824034334763947,0.02,84.0
921600,691200000,1,26.824034334763947,0.01,108.57
921600,768000000,1,26.788106080900082,0.01,126.95
921600,844800000,1,26.860059092130005,0.01,150.95
921600,921600000,1,26.76659528907923,0.01,171.0
1036800,76800000,1,26.553372278279344,0.06,44.0
1036800,153600000,1,28.328611898016998,0.03,42.0
1036800,230400000,1,29.078220412910728,0.03,43.91
1036800,307200000,1,29.325513196480937,0.02,42.0
1036800,384000000,1,29.455081001472752,0.02,66.82
1036800,460800000,1,29.58579881656805,0.02,74.87
1036800,537600000,1,29.56830277942046,0.02,84.0
1036800,614400000,1,29.73535533749628,0.01,84.0
1036800,691200000,1,29.62962962962963,0.01,124.96
1036800,768000000,1,29.638411381149968,0.01,126.61
1036800,844800000,1,29.638411381149968,0.01,148.83
1036800,921600000,1,29.7000297000297,0.01,170.83
1132800,76800000,1,28.066236317709794,0.06,43.91
1132800,153600000,1,30.22974607013301,0.04,42.0
1132800,230400000,1,30.92145949288806,0.03,42.0
1132800,307200000,1,31.46633102580239,0.02,57.75
1132800,384000000,1,31.675641431738992,0.02,66.5
1132800,460800000,1,31.496062992125985,0.02,82.25
1132800,537600000,1,31.675641431738992,0.02,84.0
1132800,614400000,1,31.766200762388817,0.01,84.0
1132800,691200000,1,31.695721077654515,0.01,115.54
1132800,768000000,1,31.766200762388817,0.01,126.0
1132800,844800000,1,31.605562579013906,0.01,151.08
1132800,921600000,1,31.61555485298767,0.01,168.96
1224000,76800000,1,29.922202274087372,0.07,43.83
1224000,153600000,1,32.22687721559781,0.04,42.0
1224000,230400000,1,33.16749585406302,0.03,42.0
1224000,307200000,1,33.51206434316354,0.02,53.76
1224000,384000000,1,33.59086328518643,0.02,82.32
1224000,460800000,1,33.704078193461406,0.02,80.64
1224000,537600000,1,33.921302578018995,0.02,84.0
1224000,614400000,1,33.87533875338753,0.02,87.36
1224000,691200000,1,33.93281303020021,0.02,124.32
1224000,768000000,1,33.93281303020021,0.01,127.68
1224000,844800000,1,34.059945504087196,0.01,165.04
1224000,921600000,1,34.118048447628794,0.01,178.32
1326000,76800000,1,31.496062992125985,0.07,45.5
1326000,153600000,1,33.93281303020021,0.04,43.68
1326000,230400000,1,35.06311360448808,0.03,46.85
1326000,307200000,1,35.574528637495554,0.02,66.23
1326000,384000000,1,35.86800573888092,0.02,82.38
1326000,460800000,1,36.088054853843374,0.02,80.77
1326000,537600000,1,36.1794500723589,0.02,84.0
1326000,614400000,1,36.153289949385396,0.02,90.46
1326000,691200000,1,36.20564808110065,0.01,124.38
1326000,768000000,1,36.049026676279745,0.02,126.0
1326000,844800000,1,35.91954022988506,0.01,168.0
1326000,921600000,1,35.98416696653472,0.01,177.85
1428000,76800000,1,33.090668431502316,0.07,47.04
1428000,153600000,1,35.94536304816678,0.04,46.85
1428000,230400000,1,37.11952487008166,0.03,49.78
1428000,307200000,1,37.65060240963856,0.03,76.22
1428000,384000000,1,37.735849056603776,0.03,82.44
1428000,460800000,1,37.86444528587656,0.02,84.0
1428000,537600000,1,37.93626707132018,0.02,84.0
1428000,614400000,1,38.00836183960472,0.02,84.0
1428000,691200000,1,38.080731150038076,0.01,126.0
1428000,768000000,1,38.255547054322875,0.01,129.11
1428000,844800000,1,38.21169277799006,0.01,169.56
1428000,921600000,1,38.446751249519416,0.01,184.5
1479000,76800000,1,33.955857385398986,0.07,47.04
1479000,153600000,1,36.92762186115215,0.04,49.78
1479000,230400000,1,38.27018752391887,0.03,81.0
1479000,307200000,1,38.729666924864446,0.03,81.0
1479000,384000000,1,38.88024883359254,0.02,84.0
1479000,460800000,1,39.032006245120996,0.02,84.0
1479000,537600000,1,39.20031360250882,0.02,85.5
1479000,614400000,1,38.81987577639752,0.02,91.5
1479000,691200000,1,38.92565200467108,0.02,126.0
1479000,768000000,1,39.44773175542406,0.02,130.5
1479000,844800000,1,39.40110323089046,0.01,168.0
1479000,921600000,1,38.98635477582846,0.02,202.5
