F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
307200,460800000,2,0.3669105398721684,0.46,42.0
307200,460800000,3,0.4151668763259392,0.39,42.0
307200,460800000,4,0.4510416807617192,0.34,42.0
307200,537600000,1,0.2550590971928196,0.63,42.0
307200,537600000,2,0.3669105398721684,0.46,42.0
307200,537600000,3,0.4151668763259392,0.39,42.0
307200,537600000,4,0.4510416807617192,0.34,42.0
307200,614400000,1,0.2550590971928196,0.63,42.0
307200,614400000,2,0.3669105398721684,0.46,42.0
307200,614400000,3,0.4151668763259392,0.39,42.0
307200,614400000,4,0.4510416807617192,0.34,42.0
307200,691200000,1,0.2550590971928196,0.63,76.0
307200,691200000,2,0.3669105398721684,0.46,76.0
307200,691200000,3,0.4151668763259392,0.39,76.0
307200,691200000,4,0.4510416807617192,0.34,76.0
307200,768000000,1,0.2550590971928196,0.63,85.0
307200,768000000,2,0.3669105398721684,0.46,85.0
307200,768000000,3,0.4151668763259392,0.39,85.0
307200,768000000,4,0.4510416807617192,0.34,85.0
307200,844800000,1,0.2550590971928196,0.63,85.0
307200,844800000,2,0.3669105398721684,0.46,85.0
307200,844800000,3,0.4151668763259392,0.39,85.0
307200,844800000,4,0.4510416807617192,0.34,85.0
307200,921600000,1,0.2550590971928196,0.63,127.0
307200,921600000,2,0.3669105398721684,0.46,127.0
307200,921600000,3,0.4151668763259392,0.39,127.0
307200,921600000,4,0.4510416807617192,0.34,127.0
403200,76800000,1,0.3415160580850512,0.63,6.0
403200,76800000,2,0.4875741722209492,0.47,6.0
403200,76800000,3,0.5511008238957318,0.4,6.0
403200,76800000,4,0.6259506625687764,0.31,6.0
403200,153600000,1,0.3415160580850512,0.63,32.0
403200,153600000,2,0.4875741722209492,0.47,32.0
403200,153600000,3,0.5511008238957318,0.4,32.0
403200,153600000,4,0.6259506625687764,0.31,32.0
403200,230400000,1,0.3415160580850512,0.63,37.0
403200,230400000,2,0.4875741722209492,0.47,37.0
403200,230400000,3,0.5511008238957318,0.4,37.0
403200,230400000,4,0.6259506625687764,0.31,37.0
403200,307200000,1,0.3415160580850512,0.63,42.0
403200,307200000,2,0.4875741722209492,0.47,42.0
403200,307200000,3,0.5511008238957318,0.4,42.0
403200,307200000,4,0.6259506625687764,0.31,42.0
403200,384000000,1,0.3415160580850512,0.63,42.0
403200,384000000,2,0.4875741722209492,0.47,42.0
403200,384000000,3,0.5511008238957318,0.4,42.0
403200,384000000,4,0.6259506625687764,0.31,42.0
403200,460800000,1,0.3415160580850512,0.63,42.0
403200,460800000,2,0.4875741722209492,0.47,42.0
403200,460800000,3,0.5511008238957318,0.4,42.0
403200,460800000,4,0.6259506625687764,0.31,42.0
403200,537600000,1,0.3415160580850512,0.63,42.0
403200,537600000,2,0.4875741722209492,0.47,42.0
403200,537600000,3,0.5511008238957318,0.4,42.0
403200,537600000,4,0.6259506625687764,0.31,42.0
403200,614400000,1,0.3415160580850512,0.63,42.0
403200,614400000,2,0.4875741722209492,0.47,42.0
403200,614400000,3,0.5511008238957318,0.4,42.0
403200,614400000,4,0.6259506625687764,0.31,42.0
403200,691200000,1,0.3415160580850512,0.63,76.0
403200,691200000,2,0.4875741722209492,0.47,76.0
403200,691200000,3,0.5511008238957318,0.4,76.0
403200,691200000,4,0.6259506625687764,0.31,76.0
403200,768000000,1,0.3415160580850512,0.63,85.0
403200,768000000,2,0.4875741722209492,0.47,85.0
403200,768000000,3,0.5511008238957318,0.4,85.0
403200,768000000,4,0.6259506625687764,0.31,85.0
403200,844800000,1,0.3415160580850512,0.63,85.0
403200,844800000,2,0.4875741722209492,0.47,85.0
403200,844800000,3,0.5511008238957318,0.4,85.0
403200,844800000,4,0.6259506625687764,0.31,85.0
403200,921600000,1,0.3415160580850512,0.63,127.0
403200,921600000,2,0.4875741722209492,0.47,127.0
403200,921600000,3,0.5511008238957318,0.4,127.0
403200,921600000,4,0.6259506625687764,0.31,127.0
518400,76800000,1,0.436852911624656,0.63,6.0
518400,76800000,2,0.6255943145988689,0.47,6.0
518400,76800000,3,0.7066838155272568,0.4,6.0
518400,76800000,4,0.8076044030592054,0.31,6.0
518400,153600000,1,0.436852911624656,0.63,32.0
518400,153600000,2,0.6255943145988689,0.47,32.0
518400,153600000,3,0.7066838155272568,0.4,32.0
518400,153600000,4,0.8076044030592054,0.31,32.0
518400,230400000,1,0.436852911624656,0.63,37.0
518400,230400000,2,0.6255943145988689,0.47,37.0
518400,230400000,3,0.7066838155272568,0.4,37.0
518400,230400000,4,0.8076044030592054,0.31,37.0
518400,307200000,1,0.436852911624656,0.63,42.0
518400,307200000,2,0.6255943145988689,0.47,42.0
518400,307200000,3,0.7066838155272568,0.4,42.0
518400,307200000,4,0.8076044030592054,0.31,42.0
518400,384000000,1,0.436852911624656,0.63,42.0
518400,384000000,2,0.6255943145988689,0.47,42.0
518400,384000000,3,0.7066838155272568,0.4,42.0
518400,384000000,4,0.8076044030592054,0.31,42.0
518400,460800000,1,0.436852911624656,0.63,42.0
518400,460800000,2,0.6255943145988689,0.47,42.0
518400,460800000,3,0.7066838155272568,0.4,42.0
518400,460800000,4,0.8076044030592054,0.31,42.0
518400,537600000,1,0.436852911624656,0.63,42.0
518400,537600000,2,0.6255943145988689,0.47,42.0
518400,537600000,3,0.7066838155272568,0.4,42.0
518400,537600000,4,0.8076044030592054,0.31,42.0
518400,614400000,1,0.436852911624656,0.63,42.0
518400,614400000,2,0.6255943145988689,0.47,42.0
518400,614400000,3,0.7066838155272568,0.4,42.0
518400,614400000,4,0.8076044030592054,0.31,42.0
518400,691200000,1,0.436852911624656,0.63,76.0
518400,691200000,2,0.6255943145988689,0.47,76.0
518400,691200000,3,0.7066838155272568,0.4,76.0
518400,691200000,4,0.8076044030592054,0.31,76.0
518400,768000000,1,0.436852911624656,0.63,85.0
518400,768000000,2,0.6255943145988689,0.47,85.0
518400,768000000,3,0.7066838155272568,0.4,85.0
518400,768000000,4,0.8076044030592054,0.31,85.0
518400,844800000,1,0.436852911624656,0.63,85.0
518400,844800000,2,0.6255943145988689,0.47,85.0
518400,844800000,3,0.7066838155272568,0.4,85.0
518400,844800000,4,0.8076044030592054,0.31,85.0
518400,921600000,1,0.436852911624656,0.63,127.0
518400,921600000,2,0.6255943145988689,0.47,127.0
518400,921600000,3,0.7066838155272568,0.4,127.0
518400,921600000,4,0.8076044030592054,0.31,127.0
614400,76800000,1,0.5193132601447845,0.62,6.0
614400,76800000,2,0.7485366109256404,0.47,6.0
614400,76800000,3,0.8370372230453088,0.39,6.0
614400,76800000,4,0.9607255399277533,0.31,6.0
614400,153600000,1,0.5193132601447845,0.62,32.0
614400,153600000,2,0.7485366109256404,0.47,32.0
614400,153600000,3,0.8370372230453088,0.39,32.0
614400,153600000,4,0.9607255399277533,0.31,32.0
614400,230400000,1,0.5193132601447845,0.62,37.0
614400,230400000,2,0.7485366109256404,0.47,37.0
614400,230400000,3,0.8370372230453088,0.39,37.0
614400,230400000,4,0.9607255399277533,0.31,37.0
614400,307200000,1,0.5193132601447845,0.62,42.0
614400,307200000,2,0.7485366109256404,0.47,42.0
614400,307200000,3,0.8370372230453088,0.39,42.0
614400,307200000,4,0.9607255399277533,0.31,42.0
614400,384000000,1,0.5193132601447845,0.62,42.0
614400,384000000,2,0.7485366109256404,0.47,42.0
614400,384000000,3,0.8370372230453088,0.39,42.0
614400,384000000,4,0.9607255399277533,0.31,42.0
614400,460800000,1,0.5193132601447845,0.62,42.0
614400,460800000,2,0.7485366109256404,0.47,42.0
614400,460800000,3,0.8370372230453088,0.39,42.0
614400,460800000,4,0.9607255399277533,0.31,42.0
614400,537600000,1,0.5193132601447845,0.62,42.0
614400,537600000,2,0.7485366109256404,0.47,42.0
614400,537600000,3,0.8370372230453088,0.39,42.0
614400,537600000,4,0.9607255399277533,0.31,42.0
614400,614400000,1,0.5193132601447845,0.62,42.0
614400,614400000,2,0.7485366109256404,0.47,42.0
614400,614400000,3,0.8370372230453088,0.39,42.0
614400,614400000,4,0.9607255399277533,0.31,42.0
614400,691200000,1,0.5193132601447845,0.62,76.0
614400,691200000,2,0.7485366109256404,0.47,76.0
614400,691200000,3,0.8370372230453088,0.39,76.0
614400,691200000,4,0.9607255399277533,0.31,76.0
614400,768000000,1,0.5193132601447845,0.62,85.0
614400,768000000,2,0.7485366109256404,0.47,85.0
614400,768000000,3,0.8370372230453088,0.39,85.0
614400,768000000,4,0.9607255399277533,0.31,85.0
614400,844800000,1,0.5193132601447845,0.62,85.0
614400,844800000,2,0.7485366109256404,0.47,85.0
614400,844800000,3,0.8370372230453088,0.39,85.0
614400,844800000,4,0.9607255399277533,0.31,85.0
614400,921600000,1,0.5193132601447845,0.62,127.0
614400,921600000,2,0.7485366109256404,0.47,127.0
614400,921600000,3,0.8370372230453088,0.39,127.0
614400,921600000,4,0.9607255399277533,0.31,127.0
710400,76800000,1,0.6009326474688718,0.63,6.0
710400,76800000,2,0.8667013347200555,0.47,6.0
710400,76800000,3,0.9691800736576857,0.4,6.0
710400,76800000,4,1.1085368422219513,0.31,6.0
710400,153600000,1,0.6009326474688718,0.63,32.0
710400,153600000,2,0.8667013347200555,0.47,32.0
710400,153600000,3,0.9691800736576857,0.4,32.0
710400,153600000,4,1.1085368422219513,0.31,32.0
710400,230400000,1,0.6009326474688718,0.63,37.0
710400,230400000,2,0.8667013347200555,0.47,37.0
710400,230400000,3,0.9691800736576857,0.4,37.0
710400,230400000,4,1.1085368422219513,0.31,37.0
710400,307200000,1,0.6009326474688718,0.63,42.0
710400,307200000,2,0.8667013347200555,0.47,42.0
710400,307200000,3,0.9691800736576857,0.4,42.0
710400,307200000,4,1.1085368422219513,0.31,42.0
710400,384000000,1,0.6009326474688718,0.63,42.0
710400,384000000,2,0.8667013347200555,0.47,42.0
710400,384000000,3,0.9691800736576857,0.4,42.0
710400,384000000,4,1.1085368422219513,0.31,42.0
710400,460800000,1,0.6009326474688718,0.63,42.0
710400,460800000,2,0.8667013347200555,0.47,42.0
710400,460800000,3,0.9691800736576857,0.4,42.0
710400,460800000,4,1.1085368422219513,0.31,42.0
710400,537600000,1,0.6009326474688718,0.63,42.0
710400,537600000,2,0.8667013347200555,0.47,42.0
710400,537600000,3,0.9691800736576857,0.4,42.0
710400,537600000,4,1.1085368422219513,0.31,42.0
710400,614400000,1,0.6009326474688718,0.63,42.0
710400,614400000,2,0.8667013347200555,0.47,42.0
710400,614400000,3,0.9691800736576857,0.4,42.0
710400,614400000,4,1.1085368422219513,0.31,42.0
710400,691200000,1,0.6009326474688718,0.63,76.0
710400,691200000,2,0.8667013347200555,0.47,76.0
710400,691200000,3,0.9691800736576857,0.4,76.0
710400,691200000,4,1.1085368422219513,0.31,76.0
710400,768000000,1,0.6009326474688718,0.63,85.0
710400,768000000,2,0.8667013347200555,0.47,85.0
710400,768000000,3,0.9691800736576857,0.4,85.0
710400,768000000,4,1.1085368422219513,0.31,85.0
710400,844800000,1,0.6009326474688718,0.63,85.0
710400,844800000,2,0.8667013347200555,0.47,85.0
710400,844800000,3,0.9691800736576857,0.4,85.0
710400,844800000,4,1.1085368422219513,0.31,85.0
710400,921600000,1,0.6009326474688718,0.63,127.0
710400,921600000,2,0.8667013347200555,0.47,127.0
710400,921600000,3,0.9691800736576857,0.4,127.0
710400,921600000,4,1.1085368422219513,0.31,127.0
825600,76800000,1,0.6968786803905308,0.63,6.0
825600,76800000,2,1.0023454884429566,0.46,6.0
825600,76800000,3,1.1285917432228068,0.4,6.0
825600,76800000,4,1.2837135264894286,0.31,6.0
825600,153600000,1,0.6968786803905308,0.63,32.0
825600,153600000,2,1.0023454884429566,0.46,32.0
825600,153600000,3,1.1285917432228068,0.4,32.0
825600,153600000,4,1.2837135264894286,0.31,32.0
825600,230400000,1,0.6968786803905308,0.63,37.0
825600,230400000,2,1.0023454884429566,0.46,37.0
825600,230400000,3,1.1285917432228068,0.4,37.0
825600,230400000,4,1.2837135264894286,0.31,37.0
825600,307200000,1,0.6968786803905308,0.63,42.0
825600,307200000,2,1.0023454884429566,0.46,42.0
825600,307200000,3,1.1285917432228068,0.4,42.0
825600,307200000,4,1.2837135264894286,0.31,42.0
825600,384000000,1,0.6968786803905308,0.63,42.0
825600,384000000,2,1.0023454884429566,0.46,42.0
825600,384000000,3,1.1285917432228068,0.4,42.0
825600,384000000,4,1.2837135264894286,0.31,42.0
825600,460800000,1,0.6968786803905308,0.63,42.0
825600,460800000,2,1.0023454884429566,0.46,42.0
825600,460800000,3,1.1285917432228068,0.4,42.0
825600,460800000,4,1.2837135264894286,0.31,42.0
825600,537600000,1,0.6968786803905308,0.63,42.0
825600,537600000,2,1.0023454884429566,0.46,42.0
825600,537600000,3,1.1285917432228068,0.4,42.0
825600,537600000,4,1.2837135264894286,0.31,42.0
825600,614400000,1,0.6968786803905308,0.63,42.0
825600,614400000,2,1.0023454884429566,0.46,42.0
825600,614400000,3,1.1285917432228068,0.4,42.0
825600,614400000,4,1.2837135264894286,0.31,42.0
825600,691200000,1,0.6968786803905308,0.63,76.0
825600,691200000,2,1.0023454884429566,0.46,76.0
825600,691200000,3,1.1285917432228068,0.4,76.0
825600,691200000,4,1.2837135264894286,0.31,76.0
825600,768000000,1,0.6968786803905308,0.63,85.0
825600,768000000,2,1.0023454884429566,0.46,85.0
825600,768000000,3,1.1285917432228068,0.4,85.0
825600,768000000,4,1.2837135264894286,0.31,85.0
825600,844800000,1,0.6968786803905308,0.63,85.0
825600,844800000,2,1.0023454884429566,0.46,85.0
825600,844800000,3,1.1285917432228068,0.4,85.0
825600,844800000,4,1.2837135264894286,0.31,85.0
825600,921600000,1,0.6968786803905308,0.63,127.0
825600,921600000,2,1.0023454884429566,0.46,127.0
825600,921600000,3,1.1285917432228068,0.4,127.0
825600,921600000,4,1.2837135264894286,0.31,127.0
921600,76800000,1,0.7764758865413435,0.63,6.0
921600,76800000,2,1.1176680972818311,0.46,6.0
921600,76800000,3,1.260509497939067,0.39,6.0
921600,76800000,4,1.416250053109377,0.31,6.0
921600,153600000,1,0.7764758865413435,0.63,32.0
921600,153600000,2,1.1176680972818311,0.46,32.0
921600,153600000,3,1.260509497939067,0.39,32.0
921600,153600000,4,1.416250053109377,0.31,32.0
921600,230400000,1,0.7764758865413435,0.63,37.0
921600,230400000,2,1.1176680972818311,0.46,37.0
921600,230400000,3,1.260509497939067,0.39,37.0
921600,230400000,4,1.416250053109377,0.31,37.0
921600,307200000,1,0.7764758865413435,0.63,42.0
921600,307200000,2,1.1176680972818311,0.46,42.0
921600,307200000,3,1.260509497939067,0.39,42.0
921600,307200000,4,1.416250053109377,0.31,42.0
921600,384000000,1,0.7764758865413435,0.63,42.0
921600,384000000,2,1.1176680972818311,0.46,42.0
921600,384000000,3,1.260509497939067,0.39,42.0
921600,384000000,4,1.416250053109377,0.31,42.0
921600,460800000,1,0.7764758865413435,0.63,42.0
921600,460800000,2,1.1176680972818311,0.46,42.0
921600,460800000,3,1.260509497939067,0.39,42.0
921600,460800000,4,1.416250053109377,0.31,42.0
921600,537600000,1,0.7764758865413435,0.63,42.0
921600,537600000,2,1.1176680972818311,0.46,42.0
921600,537600000,3,1.260509497939067,0.39,42.0
921600,537600000,4,1.416250053109377,0.31,42.0
921600,614400000,1,0.7764758865413435,0.63,42.0
921600,614400000,2,1.1176680972818311,0.46,42.0
921600,614400000,3,1.260509497939067,0.39,42.0
921600,614400000,4,1.416250053109377,0.31,42.0
921600,691200000,1,0.7764758865413435,0.63,76.0
921600,691200000,2,1.1176680972818311,0.46,76.0
921600,691200000,3,1.260509497939067,0.39,76.0
921600,691200000,4,1.416250053109377,0.31,76.0
921600,768000000,1,0.7764758865413435,0.63,85.0
921600,768000000,2,1.1176680972818311,0.46,85.0
921600,768000000,3,1.260509497939067,0.39,85.0
921600,768000000,4,1.416250053109377,0.31,85.0
921600,844800000,1,0.7764758865413435,0.63,85.0
921600,844800000,2,1.1176680972818311,0.46,85.0
921600,844800000,3,1.260509497939067,0.39,85.0
921600,844800000,4,1.416250053109377,0.31,85.0
921600,921600000,1,0.7764758865413435,0.63,127.0
921600,921600000,2,1.1176680972818311,0.46,127.0
921600,921600000,3,1.260509497939067,0.39,127.0
921600,921600000,4,1.416250053109377,0.31,127.0
1036800,76800000,1,0.8807856608094421,0.63,6.0
1036800,76800000,2,1.2608432519669155,0.47,6.0
1036800,76800000,3,1.423609133876203,0.4,6.0
1036800,76800000,4,1.5525780558617583,0.35,6.0
1036800,153600000,1,0.8807856608094421,0.63,32.0
1036800,153600000,2,1.2608432519669155,0.47,32.0
1036800,153600000,3,1.423609133876203,0.4,32.0
1036800,153600000,4,1.5525780558617583,0.35,32.0
1036800,230400000,1,0.8807856608094421,0.63,37.0
1036800,230400000,2,1.2608432519669155,0.47,37.0
1036800,230400000,3,1.423609133876203,0.4,37.0
1036800,230400000,4,1.5525780558617583,0.35,37.0
1036800,307200000,1,0.8807856608094421,0.63,42.0
1036800,307200000,2,1.2608432519669155,0.47,42.0
1036800,307200000,3,1.423609133876203,0.4,42.0
1036800,307200000,4,1.5525780558617583,0.35,42.0
1036800,384000000,1,0.8807856608094421,0.63,42.0
1036800,384000000,2,1.2608432519669155,0.47,42.0
1036800,384000000,3,1.423609133876203,0.4,42.0
1036800,384000000,4,1.5525780558617583,0.35,42.0
1036800,460800000,1,0.8807856608094421,0.63,42.0
1036800,460800000,2,1.2608432519669155,0.47,42.0
1036800,460800000,3,1.423609133876203,0.4,42.0
1036800,460800000,4,1.5525780558617583,0.35,42.0
1036800,537600000,1,0.8807856608094421,0.63,42.0
1036800,537600000,2,1.2608432519669155,0.47,42.0
1036800,537600000,3,1.423609133876203,0.4,42.0
1036800,537600000,4,1.5525780558617583,0.35,42.0
1036800,614400000,1,0.8807856608094421,0.63,42.0
1036800,614400000,2,1.2608432519669155,0.47,42.0
1036800,614400000,3,1.423609133876203,0.4,42.0
1036800,614400000,4,1.5525780558617583,0.35,42.0
1036800,691200000,1,0.8807856608094421,0.63,76.0
1036800,691200000,2,1.2608432519669155,0.47,76.0
1036800,691200000,3,1.423609133876203,0.4,76.0
1036800,691200000,4,1.5525780558617583,0.35,76.0
1036800,768000000,1,0.8807856608094421,0.63,85.0
1036800,768000000,2,1.2608432519669155,0.47,85.0
1036800,768000000,3,1.423609133876203,0.4,85.0
1036800,768000000,4,1.5525780558617583,0.35,85.0
1036800,844800000,1,0.8807856608094421,0.63,85.0
1036800,844800000,2,1.2608432519669155,0.47,85.0
1036800,844800000,3,1.423609133876203,0.4,85.0
1036800,844800000,4,1.5525780558617583,0.35,85.0
1036800,921600000,1,0.8807856608094421,0.63,127.0
1036800,921600000,2,1.2608432519669155,0.47,127.0
1036800,921600000,3,1.423609133876203,0.4,127.0
1036800,921600000,4,1.5525780558617583,0.35,127.0
1132800,76800000,1,0.9255659835989707,0.62,6.0
1132800,76800000,2,1.332303018998641,0.46,6.0
1132800,76800000,3,1.495774437214868,0.4,6.0
1132800,76800000,4,1.7041871879207213,0.31,6.0
1132800,153600000,1,0.9255659835989707,0.62,32.0
1132800,153600000,2,1.332303018998641,0.46,32.0
1132800,153600000,3,1.495774437214868,0.4,32.0
1132800,153600000,4,1.7041871879207213,0.31,32.0
1132800,230400000,1,0.9255659835989707,0.62,37.0
1132800,230400000,2,1.332303018998641,0.46,37.0
1132800,230400000,3,1.495774437214868,0.4,37.0
1132800,230400000,4,1.7041871879207213,0.31,37.0
1132800,307200000,1,0.9255659835989707,0.62,42.0
1132800,307200000,2,1.332303018998641,0.46,42.0
1132800,307200000,3,1.495774437214868,0.4,42.0
1132800,307200000,4,1.7041871879207213,0.31,42.0
1132800,384000000,1,0.9255659835989707,0.62,42.0
1132800,384000000,2,1.332303018998641,0.46,42.0
1132800,384000000,3,1.495774437214868,0.4,42.0
1132800,384000000,4,1.7041871879207213,0.31,42.0
1132800,460800000,1,0.9255659835989707,0.62,42.0
1132800,460800000,2,1.332303018998641,0.46,42.0
1132800,460800000,3,1.495774437214868,0.4,42.0
1132800,460800000,4,1.7041871879207213,0.31,42.0
1132800,537600000,1,0.9255659835989707,0.62,42.0
1132800,537600000,2,1.332303018998641,0.46,42.0
1132800,537600000,3,1.495774437214868,0.4,42.0
1132800,537600000,4,1.7041871879207213,0.31,42.0
1132800,614400000,1,0.9255659835989707,0.62,42.0
1132800,614400000,2,1.332303018998641,0.46,42.0
1132800,614400000,3,1.495774437214868,0.4,42.0
1132800,614400000,4,1.7041871879207213,0.31,42.0
1132800,691200000,1,0.9255659835989707,0.62,76.0
1132800,691200000,2,1.332303018998641,0.46,76.0
1132800,691200000,3,1.495774437214868,0.4,76.0
1132800,691200000,4,1.7041871879207213,0.31,76.0
1132800,768000000,1,0.9255659835989707,0.62,85.0
1132800,768000000,2,1.332303018998641,0.46,85.0
1132800,768000000,3,1.495774437214868,0.4,85.0
1132800,768000000,4,1.7041871879207213,0.31,85.0
1132800,844800000,1,0.9255659835989707,0.62,85.0
1132800,844800000,2,1.332303018998641,0.46,85.0
1132800,844800000,3,1.495774437214868,0.4,85.0
1132800,844800000,4,1.7041871879207213,0.31,85.0
1132800,921600000,1,0.9255659835989707,0.62,127.0
1132800,921600000,2,1.332303018998641,0.46,127.0
1132800,921600000,3,1.495774437214868,0.4,127.0
1132800,921600000,4,1.7041871879207213,0.31,127.0
1224000,76800000,1,1.0134176496817868,0.63,6.0
1224000,76800000,2,1.4655450361989624,0.47,6.0
1224000,76800000,3,1.6479622946226993,0.41,6.0
1224000,76800000,4,1.7816737042777986,0.35,6.0
1224000,153600000,1,1.0134176496817868,0.63,32.0
