F_CPU,F_GPU,N_THREADS,THROUGHPUT,KERNEL_FRACTION,GPU_W
518400,307200000,1,1.1515430677107323,0.02,42.0
518400,384000000,1,1.160820003250296,0.02,42.0
518400,460800000,1,1.1422696898737792,0.01,42.0
518400,537600000,1,1.1251631486565552,0.02,42.0
518400,614400000,1,1.1461843522912225,0.01,42.0
518400,691200000,1,1.163710841130196,0.01,84.0
518400,768000000,1,1.1680878402055834,0.01,85.0
518400,844800000,1,1.1656913715524677,0.01,85.0
518400,921600000,1,1.1649444903950328,0.01,127.0
614400,76800000,1,1.2541229291295133,0.09,42.0
614400,153600000,1,1.315927992420255,0.05,42.0
614400,230400000,1,1.3373811402511602,0.03,42.0
614400,307200000,1,1.3548116134451504,0.03,42.0
614400,384000000,1,1.3440679560758593,0.02,42.0
614400,460800000,1,1.3575152041702867,0.02,42.0
614400,537600000,1,1.356391997287216,0.01,42.0
614400,614400000,1,1.3785117587053017,0.01,42.0
614400,691200000,1,1.3655978587425575,0.01,84.0
614400,768000000,1,1.3842171559874314,0.01,85.0
614400,844800000,1,1.386866375424728,0.01,85.0
614400,921600000,1,1.3929128593715179,0.01,127.0
710400,76800000,1,1.4197285479016413,0.1,42.0
710400,153600000,1,1.5024715657256185,0.06,42.0
710400,230400000,1,1.5320270249567203,0.04,42.0
710400,307200000,1,1.5650921839296332,0.03,42.0
710400,384000000,1,1.5524575402862733,0.02,42.0
710400,460800000,1,1.5717339368791652,0.02,42.0
710400,537600000,1,1.586898565443697,0.02,42.0
710400,614400000,1,1.590786166523496,0.02,42.0
710400,691200000,1,1.5733165512901195,0.01,84.0
710400,768000000,1,1.6003328692368013,0.01,85.0
710400,844800000,1,1.589547138020378,0.01,85.0
710400,921600000,1,1.5943369152769362,0.01,127.0
825600,76800000,1,1.6427914311998948,0.12,42.0
825600,153600000,1,1.7280110592707791,0.06,42.0
825600,230400000,1,1.7650692789691997,0.04,42.0
825600,307200000,1,1.8140589569160999,0.03,42.0
825600,384000000,1,1.8013149599207423,0.03,42.0
825600,460800000,1,1.8060321473722232,0.02,42.0
825600,537600000,1,1.8405020889698709,0.02,42.0
825600,614400000,1,1.8229214138578484,0.02,42.0
825600,691200000,1,1.823819077147547,0.02,84.0
825600,768000000,1,1.8475067895874517,0.01,85.0
825600,844800000,1,1.8453589223103894,0.01,85.0
825600,921600000,1,1.8268510568333365,0.01,127.0
921600,76800000,1,1.8010554184752263,0.13,42.0
921600,153600000,1,1.9412198625616337,0.07,42.0
921600,230400000,1,1.9572152741079991,0.05,42.0
921600,307200000,1,2.020936906349784,0.04,42.0
921600,384000000,1,1.9935409273952394,0.03,42.0
921600,460800000,1,2.0429843915992483,0.03,42.0
921600,537600000,1,2.0284387107243553,0.02,42.0
921600,614400000,1,2.0420248718629392,0.02,56.0
921600,691200000,1,2.034919213707216,0.02,84.0
921600,768000000,1,2.070779234225839,0.02,85.0
921600,844800000,1,2.0294678735235623,0.01,127.0
921600,921600000,1,2.041774710578435,0.01,127.0
1036800,76800000,1,1.9769878612945317,0.14,42.0
1036800,153600000,1,2.1676927078817307,0.08,42.0
1036800,230400000,1,2.188327461321312,0.05,42.0
1036800,307200000,1,2.251542306479939,0.04,42.0
1036800,384000000,1,2.2363359871187045,0.03,42.0
1036800,460800000,1,2.2978469174383602,0.03,42.0
1036800,537600000,1,2.307284095890727,0.02,42.0
1036800,614400000,1,2.3128339153965354,0.02,70.0
1036800,691200000,1,2.2672652246859837,0.02,84.0
1036800,768000000,1,2.289639381797367,0.02,85.0
1036800,844800000,1,2.28712576904604,0.02,127.0
1036800,921600000,1,2.32460830350086,0.02,127.0
1132800,76800000,1,2.078440338370087,0.15,42.0
1132800,153600000,1,2.2821671459217674,0.08,42.0
1132800,230400000,1,2.341536516261971,0.06,42.0
1132800,307200000,1,2.3839607123274607,0.04,42.0
1132800,384000000,1,2.3625023625023625,0.03,42.0
1132800,460800000,1,2.398599218056655,0.03,42.0
1132800,537600000,1,2.4342745861733204,0.03,42.0
1132800,614400000,1,2.4095804920363366,0.02,84.0
1132800,691200000,1,2.4040773151264547,0.02,84.0
1132800,768000000,1,2.452062184296994,0.02,85.0
1132800,844800000,1,2.441585077032009,0.02,127.0
1132800,921600000,1,2.426124508709787,0.02,127.0
1224000,76800000,1,2.2476455912431725,0.16,42.0
1224000,153600000,1,2.463357556349304,0.09,42.0
1224000,230400000,1,2.534789992649109,0.06,42.0
1224000,307200000,1,2.5891978665009576,0.05,42.0
1224000,384000000,1,2.5679874682211548,0.04,42.0
1224000,460800000,1,2.602878783935032,0.03,42.0
1224000,537600000,1,2.6496383243687234,0.03,42.0
1224000,614400000,1,2.607289982791886,0.02,84.0
1224000,691200000,1,2.6367831245880025,0.02,84.0
1224000,768000000,1,2.6266022273586884,0.02,85.0
1224000,844800000,1,2.6688017080330932,0.02,127.0
1224000,921600000,1,2.6634705020641896,0.02,127.0
1326000,76800000,1,2.38384705237312,0.17,42.0
1326000,153600000,1,2.601389141801722,0.1,42.0
1326000,230400000,1,2.689256420599704,0.07,42.0
1326000,307200000,1,2.7771606309708954,0.05,42.0
1326000,384000000,1,2.8102517985611515,0.04,42.0
1326000,460800000,1,2.846650915198269,0.04,42.0
1326000,537600000,1,2.845273999886189,0.03,42.0
1326000,614400000,1,2.865165320038966,0.03,84.0
1326000,691200000,1,2.870099305435968,0.02,84.0
1326000,768000000,1,2.898550724637681,0.02,85.0
1326000,844800000,1,2.867876910722992,0.02,126.0
1326000,921600000,1,2.8982986986638846,0.02,127.0
1428000,76800000,1,2.544464517442304,0.19,42.0
1428000,153600000,1,2.8205562136853386,0.1,42.0
1428000,230400000,1,2.920731351130323,0.07,42.0
1428000,307200000,1,2.973093503790694,0.05,42.0
1428000,384000000,1,3.01504507492387,0.04,42.0
1428000,460800000,1,3.010597302504817,0.04,42.0
1428000,537600000,1,3.0540878966496656,0.03,42.0
1428000,614400000,1,3.0439547059539755,0.03,84.0
1428000,691200000,1,3.074558032282859,0.03,84.0
1428000,768000000,1,3.05791694697572,0.02,85.0
1428000,844800000,1,3.095304423190021,0.02,126.0
1428000,921600000,1,3.1031807602792862,0.02,127.0
1479000,76800000,1,2.619446772841576,0.19,42.0
1479000,153600000,1,2.919622784736212,0.11,42.0
1479000,230400000,1,2.9686804215526195,0.07,42.0
1479000,307200000,1,3.0408076385087877,0.06,42.0
1479000,384000000,1,3.106940905983968,0.05,42.0
1479000,460800000,1,3.1463360916213072,0.04,42.0
1479000,537600000,1,3.1602566128369625,0.03,52.5
1479000,614400000,1,3.136369338853344,0.03,84.0
1479000,691200000,1,3.196317841846193,0.03,84.0
1479000,768000000,1,3.189792663476874,0.02,115.5
1479000,844800000,1,3.1868447050575224,0.02,126.0
1479000,921600000,1,3.1665611146295123,0.02,127.0
